"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
15997,1.344,990.47412,"Unknown","null",0.807691450771402
7866,1.336,512.20135,"Unknown","null",0.807651640945141
14552,1.323,873.08557,"Unknown","null",0.807645083017447
7989,1.047,519.31982,"Unknown","null",0.80732970416877
7539,2.589,495.38641,"no MS2: SL 10:0;O/15:0","SL",0.806662721700072
5580,1.54,397.16022,"Unknown","null",0.806637498611477
11696,7.115,717.9212,"Unknown","null",0.806547725645757
14911,1.343,897.41376,"Unknown","null",0.806527089824265
6175,6.644,425.18176,"Unknown","null",0.806470412242962
12718,1.254,773.19165,"Unknown","null",0.806450740000851
4054,4.832,313.13419,"Unknown","null",0.806252103887747
14111,1.133,845.91199,"Unknown","null",0.805975783032407
8578,1.18,555.0528,"Unknown","null",0.805665053863479
11217,1.322,697.17346,"Unknown","null",0.805579809150761
11967,1.149,730.7002,"no MS2: Cer 8:0;2O/40:3","Cer_NDS",0.805567849466747
15744,1.171,967.31592,"Unknown","null",0.805417881878871
16660,1.331,1057.0376,"no MS2: Cer 27:1;3O/42:2;(2OH)","Cer_AP",0.805401033042634
15195,1.088,917.96008,"Unknown","null",0.805226653836598
15449,1.196,940.13776,"Unknown","null",0.805056286349699
10106,0.99,639.53522,"no MS2: CE 16:4","CE",0.805016674357428
7928,1.17,515.24542,"no MS2: Telmisartan","Biphenyls and derivatives",0.804913902913738
9357,1.121,597.74933,"Unknown","null",0.804889685705361
10041,1.334,636.41968,"no MS2: PE O-26:7_4:0","EtherPE",0.804864050794044
8608,1.233,556.4054,"no MS2: SL 10:1;O/21:2","SL",0.804828619026852
10734,1.237,673.13367,"Unknown","null",0.804581869608058
12239,1.325,746.09631,"Unknown","null",0.804535186940057
11325,1.249,702.08093,"Unknown","null",0.804472619047901
6829,1.212,458.59891,"Unknown","null",0.804377303831781
12811,1.197,777.78278,"Unknown","null",0.804094250321234
11852,1.15,724.83643,"Unknown","null",0.803878832135627
6229,1.325,428.28064,"Unknown","null",0.80364809337518
15478,1.138,942.6427,"no MS2: DGDG O-8:0_28:5","EtherDGDG",0.803541232559121
16328,1.342,1024.68042,"no MS2: PE 56:13","PE",0.803291684069764
10161,1.273,642.9386,"Unknown","null",0.803229630529864
13054,1.339,790.33044,"Unknown","null",0.803188921444766
10739,9.985,673.41699,"no MS2: MGDG O-8:0_20:5","EtherMGDG",0.802846397575782
12483,1.305,760.31549,"Unknown","null",0.802792627742364
14945,1.256,899.94678,"Unknown","null",0.802692245338187
15285,1.33,925.11469,"Unknown","null",0.802488724406675
12305,1.174,749.51471,"no MS2: ST 24:1;O4;T/16:3","TDCAE",0.802271118446781
16204,1.151,1011.68921,"no MS2: PI 45:2","PI",0.8022219488814
7632,8.054,500.17664,"Unknown","null",0.802135365384164
3660,4.287,293.04999,"Unknown","null",0.802068375491443
11197,1.167,695.89197,"Unknown","null",0.802030303810778
5679,1.12,401.23453,"Unknown","null",0.801974992152107
1220,1.965,160.09657,"no MS2: N-Isovalerylglycine","N-acyl-alpha amino acids",0.801733076019223
11668,1.2,716.65387,"no MS2: DG O-15:0_28:5","EtherDG",0.801555669606907
15796,1.116,971.99512,"Unknown","null",0.801340616099165
15382,1.103,933.89014,"Unknown","null",0.801316234128231
12981,1.123,787.20776,"Unknown","null",0.801279318166489
12639,1.328,769.12231,"Unknown","null",0.801167337276567
14757,1.242,885.7998,"no MS2: NAOrn 26:3/25:0","NAOrn",0.801057340203137
15831,1.329,974.90497,"no MS2: TG 8:0_13:0_38:2","TG",0.800976820617831
10799,1.302,675.64978,"Unknown","null",0.800839449079707
14480,1.036,868.93445,"Unknown","null",0.800817936130078
10474,1.049,659.48602,"no MS2: SL 10:1;O/26:2;O","SL",0.800603492184819
15103,1.329,910.11243,"Unknown","null",0.800578879997462
4706,2.143,350.28931,"Unknown","null",0.800521488076605
15182,1.313,916.86725,"no MS2: Cer 17:1;3O/42:2;(2OH)","Cer_AP",0.800064640975312
5280,1.142,380.2186,"no MS2: Donepezil","N-benzylpiperidines",0.800056532503065
9134,1.34,585.71814,"Unknown","null",0.800020462224892
10805,1.212,675.78998,"Unknown","null",0.799961653637666
11876,1.097,726.00012,"Unknown","null",0.799779316526309
7936,1.171,515.65002,"Unknown","null",0.799586467995695
13878,1.268,833.36761,"Unknown","null",0.799491508850468
12184,1.28,742.91113,"Unknown","null",0.799166576772139
17373,1.341,1154.76489,"no MS2: Hex3Cer 16:2;2O/28:4","Hex3Cer",0.799015730667991
9556,1.08,608.92249,"Unknown","null",0.798935830319316
17365,1.306,1153.44128,"Unknown","null",0.798915717348801
9074,1.002,582.4671,"no MS2: LDGTS 24:2","LDGTS",0.798883631318002
124,1.352,100.07603,"Unknown","null",0.798863729518039
12096,1.234,738.00128,"Unknown","null",0.798859150913373
15042,1.237,906.01752,"Unknown","null",0.798847788855407
16851,1.241,1080.73401,"no MS2: Hex3Cer 16:0;2O/22:1","Hex3Cer",0.798764811611613
6094,7.104,421.16794,"Unknown","null",0.798664239422404
358,6.301,120.08125,"Unknown","null",0.798641169560924
16495,1.272,1041.3562,"Unknown","null",0.79861068960361
15597,1.097,953.15778,"Unknown","null",0.798378231532191
8020,7.55,521.08807,"Unknown","null",0.798309047417512
17169,1.318,1123.75134,"no MS2: DGDG O-21:1_28:7","EtherDGDG",0.798266547321348
16665,1.352,1058.09839,"Unknown","null",0.798003913371932
17481,1.348,1171.53394,"Unknown","null",0.797979678637902
193,7.127,104.06906,"no MS2: 3-Aminoisobutyric acid","Beta amino acids and derivatives",0.797880972476444
3987,5.368,309.08063,"Unknown","null",0.797791106649843
12751,1.244,774.93335,"Unknown","null",0.797759011712839
15557,1.318,949.6413,"no MS2: DGDG O-8:0_28:4","EtherDGDG",0.797650051031435
6505,5.259,441.30713,"Unknown","null",0.797603056900216
15141,1.105,913.62415,"no MS2: TG 16:3_18:5_22:6","TG",0.797415640283358
6750,5.658,453.78589,"Unknown","null",0.797311886662911
16969,1.283,1095.73743,"no MS2: DGDG O-19:1_28:7","EtherDGDG",0.797274452308411
12546,1.228,763.32538,"Unknown","null",0.797014074365748
11352,1.339,702.88818,"Unknown","null",0.796864631214892
15722,1.345,965.04443,"Unknown","null",0.796789381634329
15612,1.341,954.41748,"Unknown","null",0.796749602896428
1989,8.677,199.9913,"Unknown","null",0.796705523990511
14166,0.973,848.96655,"Unknown","null",0.796639155865094
8896,1.346,573.40015,"no MS2: SM 23:0;2O","SM",0.796454446250669
4464,5.051,338.05325,"low score: Famotidine","2,4-disubstituted thiazoles",0.796409989884126
11377,4.777,703.57465,"no MS2: SM 8:0;2O/26:1","SM",0.796381160099395
7133,7.554,476.05679,"Unknown","null",0.796329692843763
9292,0.992,593.47687,"no MS2: SM 8:0;2O/18:0","SM",0.796266590490914
6308,1.345,431.27701,"Unknown","null",0.796129442363194
6891,1.323,463.14819,"Unknown","null",0.796116432451481
15508,1.094,945.14301,"Unknown","null",0.796017020097085
17611,1.318,1192.4657,"Unknown","null",0.795935820127632
15804,1.347,973.05457,"Unknown","null",0.795696748578917
11185,1.098,694.81897,"Unknown","null",0.795341690839673
16488,1.033,1040.72864,"no MS2: DGDG 16:1_26:4","DGDG",0.795326916695508
13919,1.336,835.97949,"Unknown","null",0.795312476896746
11319,1.186,701.70544,"Unknown","null",0.795259957777464
8270,5.287,535.83752,"Unknown","null",0.795233752970461
9759,7.103,621.17267,"Unknown","null",0.795205245510075
16784,1.35,1072.97852,"no MS2: DG 24:0_44:9","DG",0.795174801665281
17293,1.13,1142.4458,"Unknown","null",0.794948798905584
11235,1.32,698.21521,"Unknown","null",0.794700356660031
17584,1.232,1187.30066,"Unknown","null",0.794684582238462
12979,1.336,787.13849,"Unknown","null",0.794132133645249
2447,1.357,226.08606,"Unknown","null",0.794063285303375
104,1.822,98.06043,"Unknown","null",0.793955971279788
11720,1.187,719.2998,"Unknown","null",0.79349526825289
15522,1.295,946.63593,"no MS2: PI 41:4","PI",0.793393270927365
7947,4.938,516.29828,"no MS2: Taurocholic acid","Trihydroxy bile acids, alcohols and derivatives",0.793319337158966
7933,1.01,515.37067,"no MS2: DG 27:3","DG",0.793210008714654
17421,1.233,1162.78186,"no MS2: ADGGA 22:6_18:5_22:6","ADGGA",0.793201025459077
10273,1.218,648.62231,"no MS2: Cer 8:0;2O/34:2","Cer_NDS",0.793177223009924
12944,1.123,785.54205,"no MS2: ST 24:1;O3;T/20:5","TLCAE",0.79310835142974
17278,1.225,1139.27246,"Unknown","null",0.793075525189457
17308,1.229,1143.43713,"Unknown","null",0.793050318533503
3133,1.17,264.24896,"Unknown","null",0.79270766025987
9472,1.332,604.16199,"Unknown","null",0.792583116861402
13108,1.326,792.71997,"no MS2: Cer 9:0;2O/44:7","Cer_NDS",0.792579647111693
14764,1.084,886.36475,"Unknown","null",0.7924994526203
11191,6.366,695.38867,"no MS2: SHexCer 14:3;2O/12:1;O","SHexCer",0.792386066865991
11151,7.557,693.08319,"Unknown","null",0.792385177319014
16633,1.144,1054.47144,"Unknown","null",0.792372226904951
7107,6.632,474.1611,"Unknown","null",0.792342301141192
3601,1.347,289.09155,"Unknown","null",0.792187038232899
8642,8.203,559.05798,"Unknown","null",0.792113346936086
1110,1.65,155.08055,"Unknown","null",0.79201783259905
1918,5.72,194.13899,"low score: MG 5:0","MG",0.791837914031716
2796,6.344,246.06259,"Unknown","null",0.791759593538419
16438,1.216,1036.36804,"Unknown","null",0.791582839123909
15942,1.346,984.8573,"no MS2: DGTS 26:0_26:4","DGTS",0.791563161582827
8112,1.358,526.29016,"no MS2: LPE 22:6","LPE",0.791491691313862
17056,1.105,1108.09021,"Unknown","null",0.791256947220057
13387,1.255,807.88293,"Unknown","null",0.791186920715102
12693,7.123,771.9209,"Unknown","null",0.791143444435393
1954,8.994,197.1003,"low score: 3-Aminotyrosine","NA",0.790907146046199
16754,1.095,1069.06323,"Unknown","null",0.790465769638912
7464,3.326,494.28479,"Unknown","null",0.790263608385472
4869,6.223,357.2796,"Unknown","null",0.790256567668207
17508,1.131,1176.47339,"Unknown","null",0.790246083521394
16683,1.152,1060.04211,"Unknown","null",0.790170096791767
13046,1.325,789.78986,"Unknown","null",0.790011380052404
8287,1.029,536.42584,"no MS2: ST 24:1;O4/8:0","DCAE",0.790005184284007
6636,1.006,448.34903,"Unknown","null",0.789893023924561
11970,1.169,730.89923,"Unknown","null",0.789827806477409
16480,1.128,1040.37756,"Unknown","null",0.789693441970847
14004,1.211,841.57178,"no MS2: SHexCer 10:0;2O/26:1;O","SHexCer",0.789658608502078
11049,9.904,687.75476,"Unknown","null",0.78964590102906
1844,7.104,190.99387,"Unknown","null",0.789619297925985
17090,1.36,1112.79492,"no MS2: PC 59:11","PC",0.789545036272962
11820,1.341,723.08307,"Unknown","null",0.789109317219792
12603,1.338,766.91669,"Unknown","null",0.788933264190904
11715,1.13,719.16553,"Unknown","null",0.788897595607989
2891,0.988,251.20683,"Unknown","null",0.788877140902749
5197,1.447,374.36322,"low score: SPB 22:0;3O","PhytoSph",0.788861648292318
15852,1.331,976.65167,"no MS2: Hex2Cer 17:3;2O/26:4","Hex2Cer",0.788706861443934
15939,1.331,984.65375,"no MS2: PI 44:6","PI",0.788603404844766
13160,1.337,796.26862,"Unknown","null",0.788374720345127
11860,1.328,725.29211,"Unknown","null",0.788362155150246
15784,1.195,971.1582,"Unknown","null",0.788353699278476
15614,1.143,954.65552,"no MS2: DGDG O-9:0_28:6","EtherDGDG",0.788269704528398
16505,1.332,1042.35107,"Unknown","null",0.787805900255298
17329,1.148,1147.77112,"Unknown","null",0.787565829472948
11402,4.777,704.57666,"no MS2: MGDG O-8:0_22:1","EtherMGDG",0.787518207912382
15169,1.078,915.63165,"no MS2: SM 49:11;2O","SM",0.787513783477146
13436,1.053,810.89227,"Unknown","null",0.787478749249757
16445,1.33,1036.95105,"no MS2: HexCer 14:0;2O/44:1","HexCer_NDS",0.787403476849334
2071,1.205,205.07762,"Unknown","null",0.787276480971851
5899,5.655,412.28439,"low score: LPC O-11:0","EtherLPC",0.786668816001481
15985,1.335,988.98584,"no MS2: Cer 22:0;3O/42:2;(2OH)","Cer_AP",0.786662870333076
8074,1.042,523.70837,"Unknown","null",0.786662073327384
5578,6.602,397.13202,"Unknown","null",0.786648721219187
11322,1.224,701.87921,"Unknown","null",0.786456650644908
16687,1.031,1060.724,"no MS2: DGDG O-17:2_28:7","EtherDGDG",0.78618653565486
11346,1.333,702.63422,"no MS2: SE 28:2/20:4","BRSE",0.786161903720651
1650,1.273,181.08633,"Unknown","null",0.785989061708844
6020,1.338,416.31686,"no MS2: Cer 8:1;2O/18:5","Cer_NS",0.785836046818079
10605,1.066,665.46625,"no MS2: MGDG O-8:0_19:2","EtherMGDG",0.785730253267887
16710,1.238,1062.71582,"no MS2: DGDG 18:4_26:4","DGDG",0.78564976809875
2389,6.354,222.06326,"Unknown","null",0.785618998901303
16218,1.3,1012.67822,"no MS2: PC 52:12","PC",0.785194896851293
6155,0.994,423.34464,"Unknown","null",0.785184652704374
4259,0.93,325.1066,"no MS2: Prazepam","1,4-benzodiazepines",0.785148958911459
16320,1.337,1023.3432,"Unknown","null",0.784882903954996
13642,1.333,821.56274,"no MS2: TG 9:0_18:5_22:6","TG",0.784807998125461
16096,1.126,1000.67932,"no MS2: PI 45:5","PI",0.78473814774312
12891,6.097,782.44476,"Unknown","null",0.784586370209428
16125,1.115,1003.69025,"no MS2: DGDG O-12:0_28:5","EtherDGDG",0.784586244287423
15981,1.333,988.65637,"no MS2: HBMP 12:0_16:3_22:6","HBMP",0.784321016785967
4267,7.749,325.17514,"Unknown","null",0.784150421030543
14025,1.342,841.97675,"Unknown","null",0.784063511895383
15096,0.999,909.6532,"no MS2: SHexCer 15:0;2O/26:2;O","SHexCer",0.78352604001875
8195,1,531.43628,"no MS2: VAE 15:1","VAE",0.783480905555982
10382,0.997,654.7951,"Unknown","null",0.783440527921563
2823,5.038,247.14493,"Unknown","null",0.783165363936146
17582,1.222,1187.13464,"no MS2: DG 32:0_44:8","DG",0.783111560494413
14348,1.309,860.07025,"Unknown","null",0.78300263666048
10236,1.272,646.43329,"no MS2: HexCer 9:1;2O/22:6","HexCer_NS",0.782933568621789
17334,1.243,1148.43848,"Unknown","null",0.782791543363624
8049,4.849,522.35583,"no MS2: PC O-18:1","EtherPC",0.782762376043651
16465,1.354,1038.92969,"no MS2: MGDG O-26:0_28:2","EtherMGDG",0.782503556846509
7479,2.589,494.35367,"low score: SL 13:0;O/12:0;O","SL",0.782469185822989
11610,1.239,714.14905,"Unknown","null",0.782158180110451
16167,1.337,1008.17603,"Unknown","null",0.781938213176483
7870,4.277,512.31024,"no MS2: LPE O-22:6","EtherLPE",0.781853051724797
12272,1.116,747.71106,"Unknown","null",0.78179173189934
5847,1.144,409.22095,"Unknown","null",0.781705929261017
9888,1.16,628.18616,"Unknown","null",0.781619356089292
13982,1.071,839.90997,"Unknown","null",0.781503174875223
14076,1.108,844.58258,"no MS2: Hex2Cer 16:1;2O/17:2","Hex2Cer",0.781331562082968
9250,0.999,591.45911,"no MS2: TG 8:0_8:0_15:0","TG",0.781222077253032
8911,9.47,574.13684,"Unknown","null",0.781088448294013
4732,6.529,352.1611,"Unknown","null",0.78102065322988
11550,1.299,710.8858,"Unknown","null",0.780994202293606
3109,1.323,263.12897,"Unknown","null",0.780985282846761
10639,0.999,667.53723,"no MS2: CE 18:4","CE",0.780817294307576
8633,5.211,558.28979,"Unknown","null",0.780529373477054
8282,5.17,536.33148,"no MS2: SL 10:1;O/20:5","SL",0.780363792427056
2107,1.423,207.09138,"low score: Diphenylcyclopropenone","Benzene and substituted derivatives",0.780313600150497
6729,7.13,453.11041,"Unknown","null",0.780283153644133
10468,7.315,659.37506,"no MS2: SHexCer 10:0;2O/13:1;O","SHexCer",0.780174379746438
13351,1.131,806.34845,"Unknown","null",0.779919809797644
17513,1.202,1177.12097,"no MS2: Cer 14:1;2O/64:5;2O","Cer_EOS",0.779775650351417
16091,1.347,1000.07538,"Unknown","null",0.779718531659121
1879,4.178,192.29929,"Unknown","null",0.779683648692934
3580,3.128,288.21725,"low score: CAR 8:0","CAR",0.779676220153871
1486,2.38,172.13144,"Unknown","null",0.779653835397037
16887,1.044,1085.76074,"no MS2: DGDG O-18:0_28:6","EtherDGDG",0.779645229481434
13092,1.115,792.04626,"Unknown","null",0.7796354687199
14718,1.133,883.10266,"Unknown","null",0.779562545791961
15982,1.102,988.68097,"no MS2: PC 50:10","PC",0.779453578319323
11472,1.193,707.68781,"Unknown","null",0.779234931025658
8409,1.134,544.71521,"Unknown","null",0.779134930188018
11548,10.067,710.77466,"Unknown","null",0.779064022231411
16369,1.158,1029.19861,"Unknown","null",0.779001060907401
6716,6.191,452.18781,"Unknown","null",0.778978807490532
4543,1.265,342.11191,"Unknown","null",0.778937715552855
15238,1.339,921.61804,"no MS2: SHexCer 16:1;2O/26:2;O","SHexCer",0.77892374886692
15175,1.203,916.11884,"Unknown","null",0.778670562022525
17174,1.346,1124.00732,"no MS2: SM 33:1;2O(FA 30:0)","ASM",0.778497538470143
12571,1.119,765.32654,"Unknown","null",0.778296611028539
11444,1.331,707.15399,"Unknown","null",0.778218609767326
9473,4.864,604.30432,"no MS2: PI 16:0","PI",0.778108236151452
15082,1.119,908.95319,"no MS2: DG O-28:0_28:0","EtherDG",0.778042228790841
16015,1.222,992.33563,"Unknown","null",0.777986560777735
2499,8.192,229.19064,"Unknown","null",0.777979450412325
16076,1.303,998.00452,"Unknown","null",0.777320879567298
8426,8.045,546.0249,"Unknown","null",0.777252131844009
1234,1.925,161.0831,"Unknown","null",0.777128650080472
11792,1.31,721.65845,"no MS2: NAGly 16:0/26:2","NAGly",0.77701400363593
12280,1.098,748.18628,"Unknown","null",0.776825113213756
14865,1.104,894.2843,"Unknown","null",0.776758865762559
9517,1.023,606.46625,"no MS2: LDGTS 26:4","LDGTS",0.776717516305057
9137,1.337,586.05231,"Unknown","null",0.776457440538254
11536,1.339,710.35461,"Unknown","null",0.776358222593049
14798,1.344,889.20099,"Unknown","null",0.776230726084911
14815,1.293,890.6051,"no MS2: PS 42:4","PS",0.776125582445088
11714,1.35,719.14984,"Unknown","null",0.776085548229763
10421,1.357,657.19385,"Unknown","null",0.775973760792935
12189,1.338,743.33252,"Unknown","null",0.775726538967145
4205,8.493,321.66553,"Unknown","null",0.775651902042667
9220,0.999,589.44427,"no MS2: TG 8:0_8:0_15:1","TG",0.775490729426008
17647,1.251,1198.05725,"no MS2: SM 68:3;2O","SM",0.775429287991421
14946,1.154,899.94769,"Unknown","null",0.775354167578343
10757,4.674,674.13318,"Unknown","null",0.775348708176462
15393,1.202,934.88104,"no MS2: TG 8:0_10:0_38:1","TG",0.775272748783735
5788,2.23,406.3494,"Unknown","null",0.775242134069417
13862,6.613,832.48785,"no MS2: PE 42:11","PE",0.775090117833011
11833,1.199,723.67383,"no MS2: NAGly 16:0/26:1","NAGly",0.775055558884172
15976,1.348,988.0719,"Unknown","null",0.77492506721895
9085,5.446,583.29205,"Unknown","null",0.77476140844206
11447,1.129,707.28931,"Unknown","null",0.774735004271494
15594,1.348,953.04108,"Unknown","null",0.774647608399638
17138,1.344,1118.98096,"no MS2: HexCer 21:1;2O/42:2;O","HexCer_HS",0.774576093425705
16757,1.107,1069.39648,"Unknown","null",0.7743954449979
5090,2.147,369.07031,"Unknown","null",0.774352556199472
5348,1.054,384.09979,"Unknown","null",0.774232482760968
17527,1.345,1179.04761,"no MS2: AHexCer (O-30:0)16:1;2O/20:0;O","AHexCer",0.774068581153897
16193,1.113,1011.02521,"no MS2: Cer 24:0;2O/44:3","Cer_NDS",0.773903168004679
15536,1.332,947.63483,"no MS2: DGDG O-8:0_28:5","EtherDGDG",0.773862566760096
12260,1.341,747.34973,"Unknown","null",0.773652962121538
8835,8.039,569.62903,"Unknown","null",0.773551243178251
35,5.051,85.05009,"Unknown","null",0.773522208200995
15215,1.22,919.62592,"no MS2: SHexCer 16:2;2O/26:2;O","SHexCer",0.773519943402637
3145,6.386,265.11264,"low score: Phenylacetylglutamine","N-acyl-alpha amino acids",0.773267732048315
