"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
4832,1.676,356.02838,"Unknown","null",1.41579770090898
11876,1.097,726.00012,"Unknown","null",1.41569127041937
10896,1.33,680.63098,"no MS2: SE 28:2/18:1","BRSE",1.41554112030607
13693,1.334,824.53119,"no MS2: DGDG 2:0_24:1","DGDG",1.41541032306488
9125,5.018,585.26959,"Unknown","null",1.41522519665725
13891,1.343,834.16052,"Unknown","null",1.41504367339041
15427,1.135,938.14374,"Unknown","null",1.41461479341953
13460,1.346,812.3537,"Unknown","null",1.41452801053196
13609,1.027,820.24146,"Unknown","null",1.4145163759444
12339,1.319,751.91309,"Unknown","null",1.41429916622966
15538,1.345,947.84314,"no MS2: TG O-14:0_22:0_22:4","EtherTG",1.41420775163684
13373,1.142,807.22339,"Unknown","null",1.4139467257403
15837,1.321,975.40814,"Unknown","null",1.41359609897715
16572,1.326,1048.21667,"Unknown","null",1.41355140185446
15817,1.099,973.91968,"Unknown","null",1.4134866430765
12813,1.139,777.86511,"Unknown","null",1.4134762500913
9370,1.131,598.91626,"Unknown","null",1.41346267912009
3648,1.316,291.96323,"Unknown","null",1.41342565243807
8332,1.335,539.11633,"Unknown","null",1.41296484311347
14913,1.346,897.52039,"Unknown","null",1.41239236965542
2098,3.964,207.05998,"Unknown","null",1.41180268568518
16771,1.077,1070.74011,"no MS2: HBMP 12:0_22:4_22:6","HBMP",1.41171011951801
16880,1.256,1084.98352,"no MS2: HexCer 17:0;3O/42:0;(2OH)","HexCer_AP",1.41144053344031
14947,1.202,900.01025,"Unknown","null",1.41115567436713
11941,1.338,729.33423,"no MS2: PI 25:3","PI",1.41107746292345
12538,1.35,763.01361,"Unknown","null",1.41094681911549
16676,1.25,1059.20837,"Unknown","null",1.4106566983619
15039,1.221,905.86664,"no MS2: NAOrn 26:0/26:0","NAOrn",1.40880496585943
11581,1.097,712.6889,"no MS2: SE 28:1/20:0","CASE",1.40865421345316
16741,1.337,1066.7146,"no MS2: HBMP 12:0_22:6_22:6","HBMP",1.40856127481794
15946,1.345,985.25818,"Unknown","null",1.4084285756986
12664,6.097,770.64233,"no MS2: CerP 19:1;2O/26:1","CerP",1.40820687604791
8384,6.354,542.73254,"Unknown","null",1.40812742693112
12461,0.988,759.39618,"no MS2: PI 27:2","PI",1.40800383040952
3452,7.095,280.95984,"Unknown","null",1.40799646019572
3530,3.808,286.20111,"low score: CAR 8:1","CAR",1.40776568517832
12018,1.109,733.31427,"Unknown","null",1.40768194361606
17417,1.343,1162.02246,"no MS2: SM 36:1;2O(FA 30:2)","ASM",1.4076460096202
15958,1.086,986.33582,"Unknown","null",1.40732574474131
15819,1.347,974.05884,"Unknown","null",1.40725033913175
15160,1.232,915.02075,"Unknown","null",1.40672286925
4085,2.638,314.23273,"low score: CAR 10:1","CAR",1.4062597159551
13421,1.331,810.35492,"Unknown","null",1.40610481709677
15980,1.346,988.47052,"Unknown","null",1.40605760205599
5294,1.113,381.16602,"Unknown","null",1.40597642641132
10320,8.465,651.23254,"Unknown","null",1.40570291694164
17530,1.224,1179.29553,"Unknown","null",1.40564592489472
16678,9.093,1059.41846,"Unknown","null",1.40549561694779
7889,4.88,513.81714,"Unknown","null",1.40502932661267
16995,1.182,1099.41541,"Unknown","null",1.4048842295709
14453,7.55,867.15466,"Unknown","null",1.4044185883326
14826,1.312,891.34875,"Unknown","null",1.40438542598184
13269,1.345,802.21332,"Unknown","null",1.40401083844085
13570,1.19,817.80402,"Unknown","null",1.40368452222472
12922,1.329,784.13153,"Unknown","null",1.40348684802145
16915,1.157,1089.40137,"Unknown","null",1.40330684563433
15403,1.335,935.62451,"no MS2: DGDG O-9:0_26:4","EtherDGDG",1.40324334201901
15983,1.346,988.85394,"no MS2: HexCer 11:0;2O/44:4","HexCer_NDS",1.40318253205973
5244,4.61,378.14667,"Unknown","null",1.402902825864
13635,1.339,821.22308,"Unknown","null",1.40274586000893
11674,1.335,717.08368,"Unknown","null",1.40268257269451
17216,1.064,1130.77686,"no MS2: Hex3Cer 16:0;2O/26:4","Hex3Cer",1.40199997517793
14660,1.331,879.40924,"Unknown","null",1.40180182550345
14794,1.337,888.8504,"no MS2: CE 34:3","CE",1.4016886162198
16104,1.331,1001.66809,"no MS2: DGDG O-12:0_28:6","EtherDGDG",1.40164107749792
2062,6.295,204.0753,"no MS2: Indole-3-pyruvic acid","Indolyl carboxylic acids and derivatives",1.4015714210696
5052,2.355,366.26199,"no MS2: CAR 14:3","CAR",1.40137985267204
16344,1.207,1026.02063,"Unknown","null",1.40135344946696
17098,1.185,1113.41687,"Unknown","null",1.40126102797164
15166,1.341,915.41357,"Unknown","null",1.40112149279094
15798,1.341,972.40143,"Unknown","null",1.40097297132272
14577,1.341,874.98395,"Unknown","null",1.40056488593226
13016,1.119,788.7467,"no MS2: DG O-20:0_28:4","EtherDG",1.40014234130827
12533,1.115,762.78076,"no MS2: Cer 8:0;2O/42:1","Cer_NDS",1.39988851099045
16519,1.163,1043.70679,"no MS2: DGDG O-15:0_28:6","EtherDGDG",1.39964730604726
13195,1.325,798.34729,"Unknown","null",1.3994461000028
10779,1.119,675.26935,"Unknown","null",1.39940168482011
4933,6.331,360.9678,"Unknown","null",1.39903227877931
6477,7.102,440.05539,"Unknown","null",1.39901024878909
10724,1.149,672.63135,"no MS2: Cer 8:0;2O/36:4","Cer_NDS",1.39875015212779
8682,1.025,561.65173,"Unknown","null",1.39862750076084
5513,1.518,392.74237,"Unknown","null",1.39856453584238
4823,5.881,355.25958,"Unknown","null",1.39820511834755
15919,1.334,982.41284,"Unknown","null",1.39771891482653
17173,1.205,1124.00623,"no MS2: SM 33:1;2O(FA 30:0)","ASM",1.39765825322495
11840,1.336,724.32971,"Unknown","null",1.39731389640443
5792,4.217,406.95941,"Unknown","null",1.39705767179456
10193,1.333,644.16675,"Unknown","null",1.39651534800579
17036,1.339,1105.73828,"no MS2: PI 52:4","PI",1.39636669921425
15128,1.128,912.61975,"no MS2: DGGA 26:4_18:5","DGGA",1.39624349668343
11404,1.235,704.65161,"no MS2: DG O-14:0_28:4","EtherDG",1.39614109354062
6029,7.109,416.93411,"Unknown","null",1.39605414834548
17395,1.235,1158.1095,"Unknown","null",1.39578628327823
15911,1.344,981.90436,"no MS2: TG O-16:0_22:0_22:1","EtherTG",1.39562866468464
11165,1.332,693.86749,"Unknown","null",1.39551467576346
6039,1.108,417.26312,"Unknown","null",1.39535882867775
14677,1.235,880.20203,"Unknown","null",1.39530202359557
15821,1.347,974.25238,"Unknown","null",1.39526476229536
13983,1.343,839.96375,"Unknown","null",1.39502409710673
7668,2.616,502.29419,"no MS2: PE O-16:4_4:0","EtherPE",1.39453686233302
11659,1.19,716.28528,"Unknown","null",1.39405673665443
16960,1.243,1095.07031,"no MS2: Cer 30:3;3O/42:2;(2OH)","Cer_AP",1.39374803604303
12449,3.293,758.56976,"no MS2: PC 8:0_26:2","PC",1.39365715466717
16171,1.339,1008.67096,"no MS2: ADGGA 22:6_12:0_16:4","ADGGA",1.39361188457727
11693,1.346,717.63928,"no MS2: DG 41:0","DG",1.39292601150967
16926,1.17,1091.24084,"Unknown","null",1.39265508548803
17124,1.087,1116.76147,"no MS2: ADGGA 22:6_14:0_22:6","ADGGA",1.39260820746603
6678,2.705,450.31943,"no MS2: SL 10:0;O/13:0","SL",1.3924027623802
8410,6.356,544.7312,"Unknown","null",1.3923188873972
12431,1.332,757.91064,"Unknown","null",1.39165849295854
9528,0.938,607.25098,"no MS2: PI 16:1","PI",1.39156992865815
8452,5.733,547.30408,"no MS2: ST 24:1;O4;G;S","BASulfate",1.39103586163235
17203,1.338,1128.76099,"no MS2: Hex3Cer 16:1;2O/26:4","Hex3Cer",1.39048320956916
6332,5.732,432.31027,"low score: CAR 19:5","CAR",1.39014786861721
11918,1.29,728.30011,"Unknown","null",1.39009956832164
15016,1.311,904.11536,"Unknown","null",1.38989021942691
11015,7.196,686.43921,"no MS2: DGDG O-8:0_9:0","EtherDGDG",1.38974074030064
6641,1.184,449.09009,"Unknown","null",1.38941721917476
6681,2.616,450.32095,"low score: SL 10:0;O/13:0","SL",1.38899745718866
16986,1.12,1098.7489,"no MS2: DGDG O-20:4_28:7","EtherDGDG",1.38891727642573
8836,1.126,569.64746,"Unknown","null",1.38874578601343
13814,1.339,829.9693,"Unknown","null",1.38838872028861
13532,1.339,815.95331,"Unknown","null",1.38812016557296
15366,1.336,932.37115,"Unknown","null",1.38804645411251
11877,7.554,726.06458,"Unknown","null",1.38799767553335
7567,1.163,496.38315,"no MS2: Cer 14:3;2O/18:5","Cer_NS",1.38671931483173
12198,1.34,743.8374,"Unknown","null",1.38588132774499
5556,6.295,395.13211,"Unknown","null",1.38559663552874
9080,1.88,583.24768,"no MS2: Biliverdin","Bilirubins",1.38553371888636
14153,1.34,848.37665,"Unknown","null",1.38531805994325
12920,1.321,783.93182,"Unknown","null",1.38493667883896
16120,1.341,1003.07324,"Unknown","null",1.38484851866254
10495,1.131,660.29486,"Unknown","null",1.38474185941125
13897,1.338,834.55902,"no MS2: DGDG O-8:0_20:3","EtherDGDG",1.38461227367833
15755,1.308,967.8985,"no MS2: TG 8:0_12:0_38:1","TG",1.38445573221762
12651,1.339,770.02478,"Unknown","null",1.3842141053721
9041,1.909,581.23914,"no MS2: PI 14:0","PI",1.38409192455961
17498,1.333,1173.44202,"Unknown","null",1.38389892889705
15627,1.342,956.27728,"Unknown","null",1.38374310020946
15529,1.282,947.13232,"Unknown","null",1.38366581065183
17301,1.235,1143.02075,"no MS2: Cer 35:2;2O/44:12","Cer_NS",1.38342292024633
15398,1.345,935.2323,"Unknown","null",1.3832323964955
17176,1.341,1124.25659,"Unknown","null",1.38315536167905
10616,7.685,666.31561,"no MS2: PI 21:4","PI",1.38222155694755
11197,1.167,695.89197,"Unknown","null",1.3818541117038
7828,1,510.39383,"no MS2: Cer 12:1;3O/18:2;(2OH)","Cer_AP",1.38164704984808
5996,1.833,415.2533,"Unknown","null",1.38096275115953
12202,1.33,744.17291,"Unknown","null",1.38071577417694
16910,1.339,1088.72656,"no MS2: DGDG 26:4_20:5","DGDG",1.37976359084292
11351,7.166,702.88763,"Unknown","null",1.37976133878056
569,6.609,130.08673,"N-Methylproline","Proline and derivatives",1.3792845874732
17061,1.213,1109.07935,"no MS2: Cer 31:3;3O/42:2;(2OH)","Cer_AP",1.3792383588974
12588,1.309,766.32849,"Unknown","null",1.37899141423049
15875,1.224,978.664,"no MS2: DGDG O-13:1_26:7","EtherDGDG",1.37877058394264
7575,4.894,496.81247,"Unknown","null",1.3784875322692
11838,1.337,724.16315,"Unknown","null",1.37841696810844
7036,4.848,470.81171,"Unknown","null",1.3777736922853
16066,1.235,997.17267,"Unknown","null",1.3775269593123
15700,1.09,962.90955,"no MS2: TG 8:0_12:0_38:1","TG",1.37750779674133
17334,1.243,1148.43848,"Unknown","null",1.3773940560279
12924,1.081,784.29639,"Unknown","null",1.37710689130785
15468,1.131,941.65234,"no MS2: MGDG O-20:4_28:7","EtherMGDG",1.37694496320065
11472,1.193,707.68781,"Unknown","null",1.37680661865414
3997,6.529,309.17914,"low score: Bestatin","Hybrid peptides",1.37674580745187
16435,1.111,1035.953,"no MS2: TG O-20:0_22:0_22:2","EtherTG",1.37571457335951
16601,1.341,1051.2052,"Unknown","null",1.37546275457431
7787,4.7,508.84531,"Unknown","null",1.37519970087649
17093,1.192,1113.005,"no MS2: PC 15:0_44:0","PC",1.37513188191096
10994,7.194,685.43738,"no MS2: SM 32:7;2O","SM",1.37506538484641
11476,1.275,707.88422,"Unknown","null",1.37492210867164
10931,1.199,682.6286,"no MS2: Cer 8:0;3O/34:1;(2OH)","Cer_AP",1.37487275073864
15963,1.339,986.91058,"no MS2: TG 8:0_14:1_38:2","TG",1.37443516013939
14218,1.255,851.57623,"no MS2: SHexCer 11:1;2O/26:2;O","SHexCer",1.37425434905051
12864,1.091,780.78552,"no MS2: DG O-19:0_28:1","EtherDG",1.37417551376582
16420,1.128,1034.20947,"Unknown","null",1.37401678344668
16939,1.333,1092.72876,"no MS2: PC 18:5_42:12","PC",1.3739757729529
9299,1.315,594.33197,"no MS2: BMP 2:0_20:3","BMP",1.37339446707054
15473,1.215,942.15283,"Unknown","null",1.37293607771581
15531,1.231,947.24524,"Unknown","null",1.37273476658454
16473,1.08,1039.71082,"no MS2: PI 47:2","PI",1.37259086332125
5514,4.796,392.79071,"Unknown","null",1.37219496440698
9435,5.863,602.19501,"Unknown","null",1.37183596478275
15996,1.338,990.4046,"Unknown","null",1.37154967426814
16385,1.177,1030.7041,"no MS2: PC 53:10","PC",1.37123915249742
17071,1.345,1109.99866,"no MS2: SM 32:1;2O(FA 30:0)","ASM",1.37112601138028
16458,1.341,1037.94629,"no MS2: TG 8:0_17:0_38:1","TG",1.37103524255879
4302,5.646,327.14108,"Unknown","null",1.37073068894267
4310,1.374,327.20193,"Unknown","null",1.37066484026709
15604,1.244,953.64441,"no MS2: SM 52:13;2O","SM",1.37020498829281
15312,1.242,927.62817,"no MS2: SM 50:12;2O","SM",1.37009579496185
7892,1.375,513.81793,"Unknown","null",1.36967967472093
16657,1.12,1056.71802,"no MS2: PC 55:11","PC",1.36939300870636
17545,1.344,1181.74329,"no MS2: DGDG O-26:7_28:7","EtherDGDG",1.36934142134822
11081,1.091,689.27991,"Unknown","null",1.36924126249229
