"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
15708,1.283,963.90656,"Unknown","null",1.13317571921434,0.180371594240968,0.464232116191666,0.804676209350469,1.1167970494941
15709,1.308,963.97882,"Unknown","null",0.987669306095563,-0.0179000189856886,0.886598114292627,0.970778617335271,0.126119835188253
15710,1.332,964.14874,"Unknown","null",1.4149625543551,0.500763874003434,0.0245625904717866,0.355770430515897,1.29584170640712
15711,1.227,964.15302,"Unknown","null",1.41180971907534,0.497545658123963,0.00851980669880116,0.266412947934191,1.9410455803747
15712,1.318,964.30634,"Unknown","null",1.11704078220315,0.159681858344239,0.17803756255643,0.590745876151049,0.767213338999233
15713,1.309,964.39563,"Unknown","null",1.21865645849393,0.285291484875698,0.117239069755132,0.522038574395459,1.72244567711023
15714,1.2,964.4328,"Unknown","null",1.24105063241158,0.311561975773662,0.369661259805856,0.746058630333352,0.593983670628478
15715,6.34,964.52777,"Unknown","null",0.564620123863236,-0.824647545482847,0.0231861455645333,0.34855460066825,2.20185011253479
15717,1.336,964.64624,"no MS2: HBMP 12:0_14:1_22:6","HBMP",1.28474276927234,0.361479532458851,0.00512837265847141,0.224219229919772,1.22180572498262
15720,1.345,964.84686,"no MS2: DGCC 9:0_40:1","DGCC",1.20566128499837,0.269824657579289,0.308792425333581,0.70758975689103,1.43501709553567
15721,1.339,964.88855,"no MS2: CE 40:7","CE",1.27996782010628,0.35610753963412,0.0852822536067244,0.477931748164073,0.971812835192424
15722,1.345,965.04443,"Unknown","null",1.49445743215856,0.579621804149916,0.0125268921451268,0.292401908264961,1.51209764359878
15723,1.347,965.24823,"Unknown","null",1.3378261434306,0.419890643402756,0.0867346914342803,0.478852858219588,1.43554651334365
15724,1.345,965.44818,"Unknown","null",1.24537546116229,0.316580757791572,0.208413646479056,0.620784829755084,1.30888445502678
15725,2.642,965.58801,"Unknown","null",0.896333941202966,-0.157891767112966,0.506974082723235,0.830326849804828,0.382355779877696
15726,1.342,965.64319,"no MS2: MGDG O-22:6_28:7","EtherMGDG",0.98266873100832,-0.025222945542918,0.947096634140252,0.988708405485667,0.870774307989298
15727,1.01,965.66577,"no MS2: TG 16:4_18:5_26:7","TG",1.02640669553063,0.0376024866639,0.860585971575131,0.963466675167271,0.954883727517568
15729,1.35,965.82751,"no MS2: SM 51:0;2O","SM",1.11466096710538,0.156604969828782,0.543196870384864,0.844799947149636,0.370641958488215
15730,1.341,965.89313,"Unknown","null",1.09354790850075,0.129016426460456,0.575765732353857,0.861177539260088,0.26936957651954
15731,1.063,966.32666,"Unknown","null",1.03667061399034,0.0519575729853177,0.785723704940981,0.940002831836387,0.746826282658723
15732,1.081,966.41907,"Unknown","null",1.10079679039756,0.138548168680746,0.548351419548352,0.847178508737433,1.63580729818195
15733,1.345,966.60077,"no MS2: Hex3Cer 16:1;2O/14:1","Hex3Cer",1.04576098736698,0.0645531558462356,0.79060011908776,0.941434305274662,0.332169394763655
15734,1.348,966.64569,"no MS2: DGDG O-10:0_28:7","EtherDGDG",1.16267191594188,0.217444052942612,0.474577053270048,0.810130611058855,0.419562462878505
15735,1.085,966.66388,"no MS2: HBMP 12:0_14:0_22:6","HBMP",0.992669420114861,-0.0106147450746032,0.934280609809726,0.985297487259499,0.712364074684469
15737,0.992,966.69092,"no MS2: PC 48:7","PC",1.05198797606179,0.0731182151101031,0.580604838531286,0.865524641864933,0.367727914009255
15738,1.123,966.91437,"no MS2: CE 40:6","CE",1.27124494564949,0.346242038074191,0.0529468996226468,0.420032287212044,1.95037574552573
15739,1.098,966.99146,"Unknown","null",0.950882869325689,-0.0726604554317376,0.664909660890287,0.901819000034594,1.10668207878607
15740,1.349,967.05292,"Unknown","null",0.78704604261096,-0.345480058260698,0.36875183546415,0.745100703544798,1.76141148956443
15741,1.187,967.14972,"Unknown","null",1.305943975681,0.385093007343105,0.0316482270151649,0.370043439536076,1.34066754686609
15742,1.118,967.15918,"Unknown","null",1.05628723108255,0.0790021931359224,0.607495355346873,0.877996616103191,1.45840866020073
15743,1.348,967.25403,"Unknown","null",1.23371795422608,0.303012611223066,0.320006177941573,0.717037108337923,0.859610279313383
15744,1.171,967.31592,"Unknown","null",0.884140251826579,-0.177652851328222,0.277524997607268,0.679354155171242,1.21212587949178
