"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
16670,1.35,1058.51025,"Unknown","null",2.02325167465067
14676,1.341,880.19855,"Unknown","null",2.02290082028337
4118,2.686,316.24829,"low score: CAR 10:0","CAR",2.02277833406095
6962,5.657,466.3168,"low score: LDGTS 16:4","LDGTS",2.02234142752905
11978,1.219,731.33722,"Unknown","null",2.02006782743591
11531,1.337,710.16284,"Unknown","null",2.0161225840178
10938,1.337,683.30176,"Unknown","null",2.01336443688619
16870,1.112,1084.07825,"Unknown","null",2.0111588486108
14072,1.167,844.37842,"Unknown","null",2.00790604608869
15579,1.085,951.90173,"Unknown","null",2.00699620545922
13631,1.136,820.96375,"Unknown","null",2.00530735437958
16786,1.202,1073.23071,"Unknown","null",2.00374660447117
4377,0.987,332.07071,"Piroxicam","Benzothiazines",2.00097247407995
16017,1.13,992.42181,"Unknown","null",1.99358620582472
16569,1.225,1047.95886,"no MS2: TG 8:0_18:1_38:2","TG",1.99323111563863
16866,1.338,1083.73267,"no MS2: DGDG O-18:0_28:7","EtherDGDG",1.99264628343163
13918,1.194,835.97388,"Unknown","null",1.98840887170802
17637,1.204,1196.47461,"Unknown","null",1.98732964357566
15784,1.195,971.1582,"Unknown","null",1.98585221305705
16913,1.135,1089.07959,"no MS2: Cer 30:0;2O/44:6","Cer_NDS",1.98525619266275
13303,1.211,803.94946,"Unknown","null",1.98480651211749
16854,1.342,1080.97595,"no MS2: HexCer 18:0;2O/42:1;O","HexCer_HDS",1.98469307612562
14801,1.344,889.40332,"Unknown","null",1.98448460792572
12275,1.112,747.92017,"Unknown","null",1.98412450703011
15061,1.343,907.21204,"Unknown","null",1.98291048897181
11442,1.115,707.08893,"Unknown","null",1.97939455212101
16230,1.145,1014.44269,"Unknown","null",1.9771255654606
17573,1.175,1186.46973,"Unknown","null",1.9740306872814
16705,1.343,1062.21777,"Unknown","null",1.97394965606734
13749,1.206,827.1687,"Unknown","null",1.96732936362043
14464,1.342,868.18799,"Unknown","null",1.96459539997
15477,1.334,942.63489,"no MS2: SHexCer 19:3;2O/26:2;O","SHexCer",1.96445068791179
17544,1.123,1181.47229,"Unknown","null",1.96382700182408
14362,1.129,861.33838,"Unknown","null",1.96240963232075
12321,1.223,750.68298,"no MS2: Cer 8:0;2O/42:7","Cer_NDS",1.95849070018478
12791,1.125,777.14105,"Unknown","null",1.95588828096189
13687,1.174,824.16412,"Unknown","null",1.95573771620098
15625,1.346,956.04169,"Unknown","null",1.95558450483825
11383,1.079,703.88806,"Unknown","null",1.95067655953888
16264,1.131,1017.93872,"Unknown","null",1.94792065697504
16164,1.226,1007.93396,"no MS2: TG O-18:0_22:0_22:2","EtherTG",1.94603908338589
15165,1.074,915.38086,"Unknown","null",1.94504534252075
16605,1.212,1051.46326,"Unknown","null",1.93865822512327
15431,1.217,938.38507,"Unknown","null",1.93748523228043
16211,1.264,1011.92969,"no MS2: TG 8:0_15:0_38:0","TG",1.93643239759664
17262,1.143,1137.7771,"no MS2: DGDG O-22:1_28:7","EtherDGDG",1.93440782044944
12789,1.109,776.93958,"Unknown","null",1.93235410932798
17420,1.133,1162.45862,"Unknown","null",1.92514544785544
13300,1.174,803.75287,"Unknown","null",1.92496377052527
5969,3.161,414.29855,"Unknown","null",1.92384707621053
14905,1.344,897.01349,"Unknown","null",1.92319220651673
16192,1.168,1010.93396,"no MS2: Cer 25:0;2O/44:10","Cer_NDS",1.91887657146101
17437,1.342,1164.78455,"no MS2: ADGGA 22:6_18:4_22:6","ADGGA",1.91595677173133
15860,1.088,977.42023,"Unknown","null",1.91427717741735
