"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
24,8.047,84.045,"Unknown","null",0.995312603024835,-0.00677838329765024,0.912595167282053,0.979340824463586,0.331994648997162
26,6.514,84.08057,"Unknown","null",0.966503541153128,-0.0491530765794614,0.738617374118815,0.923447290177695,0.268430001783043
27,6.609,84.08082,"Unknown","null",1.03334164251516,0.0473173156498579,0.857903036602935,0.959619949293952,0.378333432916087
28,9.098,84.08102,"Unknown","null",1.04324255451272,0.0610746243099989,0.451540818794498,0.784847410883114,0.52044784790677
29,6.214,84.91183,"Unknown","null",0.829566715379981,-0.269570084679772,0.046808380437448,0.358779567287848,1.25232395278296
32,6.603,85.02814,"Unknown","null",0.955560945190294,-0.0655802043954345,0.501769624974974,0.813450429544741,0.44225511741114
33,7.119,85.02897,"Unknown","null",0.999050581391266,-0.00137037214994429,0.980306564090174,0.995461402219197,0.154498104011919
40,4.28,86.07072,"Unknown","null",1.01097745634511,0.0157508271304128,0.686234990909146,0.904677121037518,0.229333845269882
41,6.599,86.09546,"Unknown","null",0.99544823026259,-0.00658180645089956,0.909804355830651,0.979335215789519,0.293033132346125
43,6.42,86.09595,"Unknown","null",1.07023823906917,0.0979319817344972,0.0298427664697026,0.303038805636404,0.677349825631614
44,6.224,86.90568,"Unknown","null",0.801026386543979,-0.320078327772547,0.0155619825009873,0.235052511091116,1.52314732080263
59,7.539,90.05364,"low score: Alanine","Alanine and derivatives",0.886352039324333,-0.174048275888484,0.112954376297008,0.482860641812004,0.761199452726135
60,7.079,90.97694,"Unknown","null",1.04307085519074,0.0608371626134527,0.15877959298508,0.549224855751059,0.513543320236734
63,6.296,91.05406,"Unknown","null",1.04025640657365,0.0569391734618065,0.317548043337759,0.693657193338495,0.409687146866816
68,6.302,93.07027,"Unknown","null",1.08865697157373,0.122549442237752,0.0935837063737436,0.460500311241531,0.789826304309456
70,4.315,94.03842,"Unknown","null",0.699268156612817,-0.516082285885293,0.0255191913305066,0.283342291347998,1.93001825539461
72,4.131,94.06526,"Unknown","null",1.18428948260676,0.244021770219032,0.33750334597596,0.710076872036573,0.77806217217001
82,6.63,96.07744,"Unknown","null",0.926310311881765,-0.110432520821105,0.0824851593648271,0.433378585998267,0.731795297937814
124,1.352,100.07603,"Unknown","null",0.852546071501251,-0.230150295553591,0.15060168296835,0.535155112423384,0.789303985154005
155,6.299,102.04478,"Unknown","null",1.02824625654169,0.0401858195372355,0.577562681390902,0.856751673160211,0.267107611430906
157,6.531,102.05449,"Unknown","null",1.06491336174698,0.0907360617540611,0.640483329274737,0.883322833758055,0.557695533040485
158,8.213,102.05917,"Unknown","null",1.02525679515691,0.0359853055346129,0.637300534935978,0.881944750000593,0.361048313583924
159,7.119,102.09204,"Unknown","null",1.04463850670152,0.0630037893736635,0.253958312965328,0.647548229451512,0.472796551811238
164,7.118,103.03986,"Unknown","null",1.0661736976619,0.0924424965787409,0.11043383060656,0.479877468535736,0.618860757164658
166,6.301,103.0546,"Unknown","null",1.05365484366472,0.0754023462118809,0.210873419509052,0.599866271046153,0.524373575232594
192,6.809,104.05309,"Unknown","null",0.910426851083493,-0.135384987425484,0.0394190989156428,0.334854871841303,1.02660855815244
195,4.761,104.10762,"Choline [M]+","Cholines",1.04670184932067,0.0658505523327406,0.468163493812633,0.794396318721667,0.581451354413719
196,8.105,104.10764,"Unknown","null",1.0255182279547,0.0363531350611961,0.77329897863239,0.934794497318205,0.584041647725002
197,4.761,104.21017,"Unknown","null",0.953628217470509,-0.0685011696971038,0.649050613302411,0.887984236993296,0.511784887161411
198,4.761,104.34572,"Unknown","null",0.762782720154811,-0.390655933236342,0.0880891889893764,0.447496248741895,1.68417578840392
215,5.63,106.08322,"Unknown","null",1.08382052585828,0.116125874873179,0.187483907026935,0.579245978049798,0.623347130151935
238,4.314,110.03536,"Unknown","null",0.759908584741572,-0.396102218794782,0.0509414117313467,0.368933378038945,1.47099170478859
244,8.945,110.07138,"Unknown","null",1.00938980297809,0.0134834174798613,0.800632257331755,0.943097809655602,0.419117439754396
264,6.36,112.89642,"Unknown","null",0.927389330894598,-0.108752965494304,0.0236137881207023,0.277062480495698,0.756554760671605
268,5.05,113.08241,"Unknown","null",1.02958766159502,0.0420666697606684,0.844648052760077,0.956317925822979,0.561682421470219
277,4.28,114.06657,"Creatinine","Alpha amino acids and derivatives",0.997918950653276,-0.003005447900847,0.942932295899632,0.987115771060432,0.255567294324116
288,6.381,114.8912,"Unknown","null",0.893523150338959,-0.162422986273601,0.0194405316163481,0.258233491999641,1.05655617178713
302,6.63,115.9248,"Unknown","null",0.879877474161654,-0.184625457190284,0.0160918114445275,0.2365476221537,1.16710551617504
