"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
3457,6.761,524.37335,"LPC 18:0/0:0","LPC",1.0836514942471,0.115900855989018,0.117606155713174,0.335066594579043,0.950089835737458
3636,5.802,542.32166,"LPC 18:2","LPC",0.825265600358325,-0.2770695892834,0.0262332286143166,0.141472054312922,1.25766607851238
3653,6.24,544.33832,"LPC 18:1","LPC",0.951726929730211,-0.0713804012237702,0.44523995978878,0.672312339281057,0.401299627030559
3676,6.621,546.3537,"LPC 18:0","LPC",1.09741382749564,0.134107659099485,0.257236470907605,0.491493284475519,0.86901474026623
3793,8.539,553.45056,"no MS2: NAGly 30:3;O2|NAGly 11:0;O(FA 19:2)","NAGly",0.754416810599454,-0.406566271077089,0.00429494823701884,0.0540447653158204,2.30372646816195
4006,8.599,570.54736,"RIKEN P-VS1 ID-5320 from Mouse_Feces_WT_N_Ctr","Unknown",0.900801514555603,-0.150718841803123,0.000647938113353685,0.0252797733683468,1.16425761114237
4219,6.132,586.30981,"LPI 16:2","LPI",1.01146609099914,0.0164479549259653,0.823575620965726,0.86631094785272,0.107844474899366
4808,8.982,627.53485,"RIKEN P-VS1 ID-6350 from Mouse_Macrophage_WT_N_F1AA","Unknown",1.07911039469767,0.109842462356987,0.0612240989308688,0.223173181495958,0.658753081721607
4904,13.241,632.63452,"Cer 42:1;O2|Cer 18:1;O2/24:0","Cer_NS",1.06533385398322,0.0913056126187257,0.337770106887969,0.566703179334259,0.50600204226964
5496,13.243,672.62695,"Cer 42:1;O2|Cer 21:0;O2/21:1","Cer_NDS",1.0571345184279,0.0801589686986972,0.331594412401944,0.565362438518361,0.632320072611109
5750,8.52,689.55878,"SM 33:1;O2|SM 17:1;O2/16:0","SM",0.970248341102061,-0.0435740335459265,0.550278095834757,0.714038491905603,0.413279544421776
5768,8.52,690.56219,"low score: MGDG O-29:1|MGDG O-8:0_21:1","EtherMGDG",0.962678129912143,-0.0548745792693381,0.477423875955605,0.680103823295249,0.506779261112905
5848,14.058,695.57745,"low score: SE 28:3/19:2","EGSE",0.914214471843795,-0.129395438172473,0.309640068737776,0.550066475051814,0.556013429050971
5849,14.061,695.63336,"low score: NAGly 40:2;O2|NAGly 19:1;O(FA 21:0)","NAGly",1.09474756019248,0.130598234533997,0.323830334001185,0.562050349818148,1.2221410917517
5857,14.058,696.57916,"low score: SE 28:4/20:5","DEGSE",0.902447056105559,-0.148085799047621,0.260393793099613,0.491493284475519,0.635004614998057
6008,8.775,703.58044,"SM 34:1;O2|SM 18:1;O2/16:0","SM",0.958776457344283,-0.0607336106913579,0.18176275561647,0.422248863047492,0.57632061062502
6026,8.774,704.58099,"low score: SE 24:1;O4/19:1;O","DCAE",0.92307792400344,-0.115475653053085,0.0450609314908344,0.194405733003314,0.743755813162777
6046,8.774,705.58081,"SM 34:0;O2|SM 18:0;O2/16:0","SM",0.902518227756468,-0.147972025127658,0.0299416220011026,0.150706164072217,0.884025152287216
