"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
31,5.796,104.1075,"Unknown","null",0.80095218159197,-0.320211981391239,0.000111511642481958,0.00120273271534112,1.61093485348968
680,6.128,267.65167,"Unknown","null",0.873108098403246,-0.195767811736291,0.0500470996760862,0.123887082804738,1.27039143639444
1619,8.554,369.35202,"ST 27:1;O","ST",0.937202665238233,-0.0935670379115443,0.0107870407252319,0.0339342322814586,0.647381513534829
1624,14.145,369.35385,"RIKEN P-VS1 ID-2084 from Mouse_Plasma_ApoEKO_N_F1EPA","Unknown",0.989737993125815,-0.0148814343879025,0.809099922946551,0.904993247147623,0.0963690544956741
2302,6.462,427.28571,"Unknown","null",1.00733777510477,0.0105475212383936,0.959336629028028,0.974235534545543,0.438649856871194
2359,8.004,429.37274,"low score: NAOrn 19:0;O","NAOrn",0.957202712032622,-0.0631036104321048,0.374685704483731,0.519060012633425,0.372535937902725
2588,8.083,445.36774,"low score: NAGly 22:1;O2|NAGly 12:0;O(FA 10:0)","NAGly",0.977017148229333,-0.033544210842825,0.828130682719908,0.919468625666957,0.173132645889778
2860,8.002,469.36469,"low score: NAGly 24:3;O2|NAGly 9:0;O(FA 15:2)","NAGly",0.959974246127559,-0.0589323926811112,0.359766293766916,0.504050900294794,0.348561845442567
3133,6.133,496.34644,"LPC 16:0/0:0","LPC",1.01201594504853,0.0172320209227621,0.724321613167616,0.828580027184167,0.102270639863939
3150,6.131,497.34494,"Unknown","null",0.946219114034034,-0.0797537906816324,0.285413461550271,0.422523849942068,0.666359764508639
3365,5.984,518.32251,"LPC 16:0","LPC",0.932711223145658,-0.100497617693975,0.360513226700912,0.504050900294794,0.593994603343078
3367,6.132,518.32294,"LPC 16:0","LPC",0.931687269228514,-0.102082314734801,0.199321575705329,0.342017703767098,0.764996909906974
