"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
6531,9.878,740.55859,"PC O-34:4|PC O-10:0_24:4","EtherPC",1.53160581255514
9900,11.076,889.63947,"low score: TG 54:12|TG 5:0_17:3_32:9","TG",1.53139237310518
11711,6.127,1047.63879,"Unknown","null",1.53060334472047
6692,8.492,749.55817,"SM 38:6;O2","SM",1.53042163391354
7632,10.488,788.68976,"low score: CerP 46:0;O2|CerP 21:0;O2/25:0","CerP",1.52423329751853
8697,10.044,834.59937,"PC 40:6|PC 18:0_22:6","PC",1.51748277145246
11819,13.964,1081.69226,"Unknown","null",1.51647702154847
3388,5.803,520.26337,"low score: LPS 18:3","LPS",1.51162130279954
3009,6.24,485.35797,"low score: NAGlySer 21:1;O","NAGlySer",1.50920605647003
269,5.792,184.07368,"Unknown","null",1.50826734067414
5888,14.246,698.59137,"no MS2: SE 28:4/20:4","DEGSE",1.50437130736854
6770,8.456,754.53876,"PC 34:4|PC 14:0_20:4","PC",1.50413018749298
7480,9.215,784.59143,"PC 36:3|PC 18:1_18:2","PC",1.50394399199677
7726,10.201,792.58899,"PC O-38:6","EtherPC",1.50256514764504
10516,14.297,920.77716,"no MS2: TG 56:8|TG 24:0_16:4_16:4","TG",1.50164402088854
12545,9.021,1261.31201,"Unknown","null",1.50136725324296
6546,8.587,741.55322,"SM 36:4;O3","SM",1.50049490704729
10827,8.669,940.52997,"low score: GD1b 39:1;O2|GD1b 16:0;O2/23:1","GD1b",1.49908048813848
6370,8.492,730.53931,"PC 32:2|PC 16:1_16:1","PC",1.49888964691233
7271,11.099,774.64099,"PC O-36:1","EtherPC",1.49596852288438
3580,13.492,536.4386,"Unknown","null",1.49519027138946
2193,3.942,415.21158,"LPG 11:0","LPG",1.49466008658842
6958,9.013,761.92169,"Unknown","null",1.49462453745699
6213,9.219,718.57452,"no MS2: PC O-32:1|PC O-20:0_12:1","EtherPC",1.49312874081849
11794,8.772,1077.34155,"no MS2: RIKEN P-VS1 ID-18209 from Mouse_Aorta_ApoEKO_N_F1DHA","Unknown",1.49138849718943
10153,13.809,901.87695,"Unknown","null",1.49118829490933
11102,8.767,963.50983,"Unknown","null",1.49066763779103
7004,9.016,763.93176,"Unknown","null",1.4896581077754
9622,11.681,876.68365,"PC O-44:6|PC O-24:2_20:4","EtherPC",1.48650870024331
12796,9.006,1341.31152,"Unknown","null",1.48428860935616
