"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
214,9.016,187.94093,"Unknown","null",0.94165326883724,-0.0867321596919979,0.328885021259944,0.574176276724677,0.502230496281104
380,3.063,255.03784,"Unknown","null",0.977908293608601,-0.0322289165805296,0.963704255042514,0.965644017880008,1.02862784529916
412,1.327,269.0535,"Apigenin","Others",1.05661653852334,0.0794518967357076,0.861493679500425,0.928155721216994,0.683725575107992
432,6.532,279.23248,"FA 18:2","FA",0.902626109235334,-0.147799584540433,0.390460633675112,0.630744100552103,0.623424345584741
438,6.974,281.24823,"FA 18:1","FA",0.926218526085207,-0.110575480985517,0.341771593288498,0.574176276724677,0.516793440856061
806,3.063,429.05234,"Unknown","null",1.45858886690483,0.544573287461452,0.553949951805041,0.684291116935639,0.939988001155299
816,7.792,432.36115,"Unknown","null",1.17230606663232,0.229349278946243,0.0645237664141166,0.19357129924235,1.11829559196167
846,8.001,446.37576,"low score: Cer 28:4;O2|Cer 13:0;O2/15:4","Cer_NDS",1.01232594545391,0.0176738791415829,0.759013482803768,0.861582872371845,0.342430274225204
980,6.127,480.3096,"low score: GPNAE 18:0","GPNAE",1.04267081177601,0.0602837473302493,0.488322050695473,0.663550096188868,0.478324453066454
1244,5.982,540.32971,"LPC 16:0","LPC",1.0477351535353,0.0672740785453563,0.472881097539459,0.663550096188868,0.402384915016578
1245,6.127,540.33087,"LPC 16:0","LPC",1.04090884676304,0.0578437361869746,0.48976316623464,0.663550096188868,0.397238828035582
1332,5.794,564.33087,"LPC 18:2","LPC",0.854099070770034,-0.227524670687004,0.0364604844660862,0.123981387385658,1.20074209742612
1337,6.234,566.34595,"LPC 18:1","LPC",0.949102159153543,-0.0753647109372366,0.426265115342293,0.63939767301344,0.868824860121467
1345,6.757,568.3623,"LPC 18:0","LPC",1.11728376175475,0.159995640329448,0.119801853570706,0.295981049998214,0.890361951526575
1346,6.626,568.36322,"LPC 18:0","LPC",1.1117749986646,0.152864844576062,0.159370079542928,0.352291754779104,0.809635696164674
1719,8.773,687.54382,"RIKEN N-VS1 ID-4212 from Mouse_Macrophage_WT_N_F1AA","Unknown",0.924828156107196,-0.11274277397581,0.00957054008567001,0.0448259735397992,0.904383817706308
1739,13.242,694.63611,"Cer 42:1;O2|Cer 18:1;O2/24:0","Cer_NS",1.0799988777469,0.111029813250013,0.191953690823402,0.403102750729144,0.610413131779541
1905,9.015,742.53949,"LPE-N (FA)36:2|LPE-N (FA 18:0)18:2","LNAPE",0.937145348639539,-0.0936552716569423,0.0383751913336561,0.123981387385658,0.811751533738983
1911,9.507,744.55469,"LPE-N (FA)36:1|LPE-N (FA 18:0)18:1","LNAPE",0.992686589981437,-0.0105897914831701,0.888029391719282,0.932430861305246,1.11343499990184
1916,8.352,745.5506,"SM 34:2;O2|SM 18:1;O2/16:1","SM",1.02097715883477,0.0299505907951385,0.53219155634918,0.677334708080774,0.219003274054385
1923,8.773,747.56525,"SM 34:1;O2|SM 18:1;O2/16:0","SM",0.925113339059387,-0.112297968520927,0.006796580602223,0.0448259735397992,0.881762683321708
2003,9.757,770.57147,"DMPE 36:2|DMPE 18:0_18:2","DMPE",0.985502234005195,-0.0210689532131596,0.693166323133255,0.821517779215701,0.431076375361234
2145,9.015,802.56122,"PC 34:2|PC 16:0_18:2","PC",0.939529345994223,-0.0899898702732926,0.0292640369116936,0.11173541366283,0.838758259403073
2149,9.015,803.56415,"RIKEN N-VS1 ID-6083 from Mouse_Plasma_ApoEKO_N_F1EPA","Unknown",0.934848891880105,-0.0971949069492908,0.0233092116151204,0.0978986887835056,0.848513349592618
2151,9.508,804.5766,"PC 34:1|PC 16:0_18:1","PC",1.00186928137173,0.0026942855599188,0.965644017880008,0.965644017880008,0.838203203016691
2215,8.648,824.54474,"PC 36:5|PC 16:0_20:5","PC",1.34524818429069,0.427872359558648,0.0747156862948604,0.209203921625609,1.41312217639217
2219,8.668,826.56122,"PC 36:4|PC 18:2_18:2","PC",0.917635243805349,-0.124007292584672,0.289777103415923,0.529158188846468,0.76280361072437
2220,8.968,826.56213,"PC 36:4|PC 16:0_20:4","PC",1.07148583810458,0.0996127819497765,0.230462020025609,0.460924040051218,1.138369069941
2234,9.215,828.57666,"PC 36:3|PC 16:0_20:3","PC",1.26088815894415,0.334440313975062,0.00628483352547659,0.0448259735397992,1.6205233802552
2235,9.072,828.5769,"PC 36:3|PC 18:1_18:2","PC",0.868701521626655,-0.203067530319579,0.0096055657585284,0.0448259735397992,1.16587852805016
2245,9.756,830.59253,"PC 36:2|PC 18:0_18:2","PC",0.994441826551089,-0.00804111699174115,0.861858883987208,0.928155721216994,0.673858773362723
2328,8.883,850.56323,"PC 38:6|PC 16:0_22:6","PC",1.04564136060656,0.0643881135392164,0.419878857484716,0.63939767301344,0.755768660412595
2333,9.044,852.57654,"PC 38:5|PC 16:0_22:5","PC",1.07019573950614,0.0978746906342352,0.258951032599187,0.494361062234811,1.16074392179466
2341,9.695,854.59216,"PC 38:4|PC 18:0_20:4","PC",1.11825122225246,0.16124433521405,0.105898209202052,0.277982799155387,1.19222328734611
2350,10.044,856.6073,"PC 38:3|PC 18:0_20:3","PC",1.33679530930624,0.418778576234281,0.00305900132658994,0.0447624831992581,1.85218176495483
2359,11.538,857.67773,"SM 42:2;O2|SM 23:1;O2/19:1","SM",0.816196686691136,-0.293011240826473,0.00084181746411203,0.0353563334927053,2.18869367842889
2370,12.994,859.69147,"SM 42:1;O2|SM 18:1;O2/24:0","SM",1.03069511801823,0.0436176433060993,0.516407351301773,0.677334708080774,0.253201265949953
2402,13.62,862.68762,"low score: PE O-46:5|PE O-28:4_18:1","EtherPE",1.04350096824759,0.0614319391516567,0.7041580964706,0.821517779215701,0.814737150579711
2417,9.016,870.54877,"low score: SHexCer 40:5;O3","SHexCer",0.899430481415705,-0.152916317571435,0.00401792073380694,0.0447624831992581,1.12029739722625
2450,9.577,878.59381,"PC 40:6|PC 18:0_22:6","PC",1.11326145556844,0.154792457329211,0.133496957821222,0.311492901582851,1.20458186250055
2464,8.984,885.55133,"PI 38:4|PI 18:0_20:4","PI",1.10055590958648,0.138232437764039,0.00426309363802458,0.0447624831992581,0.9370479024928
2805,8.697,1173.76123,"RIKEN N-VS1 ID-8768 from Mouse_Macrophage_WT_N_F1","Unknown",0.864241601288093,-0.210493416462047,0.00803637150408045,0.0448259735397992,1.64561676992748
