"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
2900,6.244,210.87486,"Unknown","null",2.06980934207941
6476,1.383,364.91443,"Unknown","null",2.06919750985836
2640,4.871,201.95569,"Unknown","null",2.06726972345848
909,6.243,141.86702,"Unknown","null",2.06615348580971
884,6.089,139.8701,"Unknown","null",2.06572613019409
10333,4.698,687.54279,"no MS2: PE-Cer 12:0;2O/24:1","PE_Cer",2.06565263913259
4657,1.385,274.90332,"Unknown","null",2.06061560761212
10144,4.816,660.16577,"Unknown","null",2.05905484107166
6043,7.622,340.14267,"Unknown","null",2.05788363534878
10570,4.71,737.53528,"no MS2: SM 32:0;3O","SM",2.05703423844635
8993,1.151,535.02917,"Unknown","null",2.05631246820378
2485,6.417,196.96927,"Unknown","null",2.05600262422445
7606,1.036,438.89996,"Unknown","null",2.05229202301042
8885,1.159,526.04443,"Unknown","null",2.05121443469815
6875,8.085,391.05539,"Unknown","null",2.04701204189211
5480,3.609,311.79794,"Unknown","null",2.04680295202028
9568,6.998,589.23175,"no MS2: LPI 18:5","LPI",2.04577566028291
1135,6.088,151.8732,"Unknown","null",2.04563387088918
9337,5.647,567.30762,"no MS2: PA 5:0_22:5","PA",2.04327780385978
8119,4.499,471.11169,"Unknown","null",2.04085723102293
5519,1.383,313.8255,"Unknown","null",2.04082645405885
3494,1.329,230.0126,"Unknown","null",2.03483077368277
10959,5.348,857.5235,"no MS2: PI 10:0_26:4","PI",2.03172210862971
8672,4.51,510.25101,"no MS2: LNAPS 2:0/N-14:0","LNAPS",2.03092576865021
279,6.408,114.93636,"Unknown","null",2.02906985183714
8069,6.419,467.05585,"Unknown","null",2.02853197438655
7924,1.349,457.02576,"Unknown","null",2.02711343784028
5602,7.154,317.12766,"Unknown","null",2.02584550877515
2190,3.205,187.18002,"Unknown","null",2.02555792832171
11286,1.126,1057.11487,"no MS2: Cer 27:0;2O/44:0","Cer_NDS",2.01831397061195
11100,1.708,933.57196,"no MS2: MGDG 22:6_22:6","MGDG",2.01233432328376
9854,8.393,621.10864,"Unknown","null",2.01006719243791
2172,4.692,187.0412,"Unknown","null",1.99967052674685
4019,1.372,249.89038,"Unknown","null",1.99758524873994
9609,1.333,594.21741,"Unknown","null",1.99122788815998
9764,1.151,610.89319,"Unknown","null",1.98675241365646
5575,6.828,316.06561,"Unknown","null",1.98621776106104
8261,1.191,480.16208,"Unknown","null",1.98513732838131
7058,1.341,403.18045,"Unknown","null",1.98124063590553
11031,0.928,891.52881,"no MS2: SMGDG O-14:1_26:7","EtherSMGDG",1.98031257700996
2184,1.29,187.0972,"Unknown","null",1.97915373222967
3324,2.504,224.89441,"Unknown","null",1.97791020502226
5481,1.379,311.83087,"Unknown","null",1.97703941961935
7865,7.152,453.13705,"Unknown","null",1.97293426509387
5186,6.409,299.00317,"Unknown","null",1.97246760423752
10319,4.713,685.52814,"no MS2: PE-Cer 12:0;2O/24:2","PE_Cer",1.97083192433459
6508,1.334,367.01248,"Unknown","null",1.97053022708002
9570,1.315,589.30157,"no MS2: PG 3:0_20:3","PG",1.96871659504238
9316,5.945,565.30194,"no MS2: PA 5:0_22:6","PA",1.96806711868243
6595,6.542,373.11313,"Unknown","null",1.96703767122611
4420,1.037,264.82916,"Unknown","null",1.96084954016658
11017,2.194,885.5741,"no MS2: SM 44:10;3O","SM",1.95942379421012
6926,1.054,395.10223,"Unknown","null",1.95422226816374
7896,4.944,455.21866,"no MS2: LPA 20:5","LPA",1.95419585694171
10638,2.048,756.23352,"Unknown","null",1.95186991709578
10335,4.716,688.54706,"no MS2: Cer 15:3;2O/26:2;(2OH)","Cer_AS",1.94939405822729
2468,6.148,196.06007,"Unknown","null",1.94579734719876
1726,4.684,171.94615,"Unknown","null",1.94237240556263
5992,1.381,337.91901,"Unknown","null",1.94032097641556
1244,3.767,155.95091,"Unknown","null",1.93958223777178
8662,1.146,510.00854,"Unknown","null",1.93944225186517
11415,6.228,1167.7052,"Unknown","null",1.93591864266298
6291,7.165,353.14517,"low score: PA 4:0_7:0","PA",1.93434198917114
6996,0.909,399.02271,"Unknown","null",1.9309088631485
4607,8.781,272.17154,"Unknown","null",1.93056908834375
10900,1.992,830.58582,"no MS2: PC O-16:0_20:3;O","EtherOxPC",1.93006579835266
5060,3.536,293.84042,"Unknown","null",1.92790710469397
11436,0.987,1194.94043,"no MS2: SHexCer 64:3;2O","SHexCer",1.92202010695337
2408,6.416,194.97261,"Unknown","null",1.92129924664513
3298,4.498,224.06116,"Unknown","null",1.91945010368098
10809,2.034,804.57056,"no MS2: PC O-16:0_18:2;O","EtherOxPC",1.91715587013401
2469,6.042,196.06049,"Unknown","null",1.91612844796496
4061,1.378,251.88634,"Unknown","null",1.91367445210849
1916,3.531,178.84341,"Unknown","null",1.91292561311933
7232,6.066,415.12314,"Unknown","null",1.91273394340628
10156,7.363,662.31702,"Unknown","null",1.91159943145939
3801,1.037,241.82307,"Unknown","null",1.91135239997516
6193,7.164,348.06921,"Unknown","null",1.90660138295495
4513,3.521,268.73508,"Unknown","null",1.90602243598509
3113,0.874,218.99593,"Unknown","null",1.90352708029987
8706,3.188,512.26733,"no MS2: ST 24:1;O3;G;S","BASulfate",1.90272644474166
1957,3.533,180.83942,"Unknown","null",1.89982940692746
9965,8.251,635.03888,"Unknown","null",1.89817772331291
8121,3.439,471.11414,"Unknown","null",1.89817649803938
9612,4.902,594.37787,"no MS2: PC O-13:1_7:0","EtherPC",1.8976068245157
8823,7.15,521.14026,"Unknown","null",1.89532730427532
