"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
3710,1.375,238.07591,"Unknown","null",2.22070809694879
10715,4.7,776.60168,"no MS2: HexCer 8:0;2O/32:4","HexCer_NDS",2.22019870014211
10319,4.713,685.52814,"no MS2: PE-Cer 12:0;2O/24:2","PE_Cer",2.21252591635156
2468,6.148,196.06007,"Unknown","null",2.21173581533994
9673,5.732,600.27722,"no MS2: Hex2Cer 12:0;2O","Hex2Cer",2.20927466683791
910,5.365,141.86714,"Unknown","null",2.2066941197281
9821,1.227,617.73486,"Unknown","null",2.20641098592069
8155,3.492,472.86893,"Unknown","null",2.20599930756849
8367,5.404,489.27182,"low score: LPG O-18:4","EtherLPG",2.20336596137468
8118,2.956,471.1109,"Unknown","null",2.20054199731074
6696,1.358,379.19305,"no MS2: LPA 14:1","LPA",2.19888248956344
10891,3.452,828.56885,"no MS2: HexCer 12:1;3O/26:2;(2OH)","HexCer_AP",2.19503178221387
8760,3.501,516.81964,"Unknown","null",2.19293061260689
11022,3.587,886.58008,"no MS2: PC O-18:0_20:5;3O","EtherOxPC",2.19040770225186
1231,6.09,155.86493,"Unknown","null",2.17833296896199
1505,1.225,164.03462,"Unknown","null",2.17074553052457
10036,6.954,646.31842,"Unknown","null",2.17050135110009
10332,4.836,687.54272,"no MS2: PE-Cer 12:0;2O/24:1","PE_Cer",2.16951973689123
3692,7.522,237.09015,"low score: Gly-Tyr","Dipeptides",2.16502916475685
8511,1.365,499.14328,"Unknown","null",2.163514149787
10879,1.929,826.55536,"no MS2: PC O-16:0_20:5;O","EtherOxPC",2.15789020483534
4123,4.557,254.94633,"Unknown","null",2.15480444087595
3293,3.624,224.06003,"Unknown","null",2.15425565074662
4207,3.674,257.73196,"Unknown","null",2.15416022719506
8706,3.188,512.26733,"no MS2: ST 24:1;O3;G;S","BASulfate",2.15278563525588
10890,4.719,828.56012,"no MS2: HexCer 9:0;2O/32:8","HexCer_NDS",2.15226754102431
10899,4.695,830.57684,"no MS2: HexCer 9:0;2O/32:7","HexCer_NDS",2.15044995023816
9600,1.333,593.33344,"no MS2: PA 7:0_22:6","PA",2.14648529220973
11230,6.432,1020.56299,"no MS2: Hex3Cer 31:4;2O","Hex3Cer",2.1463060051003
1276,6.091,157.86198,"Unknown","null",2.14426042701751
8676,2.794,510.25708,"no MS2: LNAPS 2:0/N-14:0","LNAPS",2.13640384512931
9093,1.309,545.30804,"Unknown","null",2.13492996024972
5993,6.285,337.9371,"Unknown","null",2.12131089030092
11099,1.21,932.95776,"Unknown","null",2.12066875947903
3938,2.072,246.99045,"Unknown","null",2.1180712343306
8984,4.337,534.25073,"no MS2: LNAPS 2:0/N-16:2","LNAPS",2.11528880812499
10570,4.71,737.53528,"no MS2: SM 32:0;3O","SM",2.11102051187442
2996,6.228,213.87904,"Unknown","null",2.1077641251018
5662,6.247,320.8873,"Unknown","null",2.10608787653259
2528,1.303,197.99419,"Unknown","null",2.10297565927044
11113,8.808,942.34546,"Unknown","null",2.0953827995462
11015,2.5,885.57001,"no MS2: MGDG 19:2_22:6","MGDG",2.09382789876112
8188,2.745,475.32608,"Unknown","null",2.09185539169948
9615,1.223,595.05927,"Unknown","null",2.09063258427771
9971,1.365,635.37781,"no MS2: PA 10:0_22:6","PA",2.08943316943094
2469,6.042,196.06049,"Unknown","null",2.08832263856124
9307,0.991,564.95148,"Unknown","null",2.08578331994013
8732,3.496,514.81952,"Unknown","null",2.08483400276306
6041,0.934,340.10278,"Unknown","null",2.08316480138478
8675,3.351,510.25443,"no MS2: LNAPS 2:0/N-14:0","LNAPS",2.06958305675729
9337,5.647,567.30762,"no MS2: PA 5:0_22:5","PA",2.06817506533391
10786,0.982,802.12933,"Unknown","null",2.06338660680089
9063,1.079,541.05426,"Unknown","null",2.06201714050238
2644,4.71,201.95676,"Unknown","null",2.06095494917149
5895,0.985,333.13412,"Unknown","null",2.05974610818765
11280,6.41,1052.52942,"Unknown","null",2.05807914216766
2598,6.149,200.05717,"Unknown","null",2.05756479067055
9221,5.722,557.13373,"Unknown","null",2.0574427915689
2302,6.251,191.85495,"Unknown","null",2.05446277009046
3875,4.481,243.96729,"Unknown","null",2.05350676000679
8579,5.873,505.26462,"no MS2: SM 14:3;2O/3:0","SM",2.04777099588334
8406,5.225,491.32159,"no MS2: ST 29:2;O;S","SSulfate",2.0477318337529
6875,8.085,391.05539,"Unknown","null",2.0473622129811
9522,7.269,585.33789,"no MS2: PA 6:0_22:3","PA",2.04139892610046
945,6.244,143.86417,"Unknown","null",2.04118087946572
6000,1.383,338.82172,"Unknown","null",2.04048968137038
9415,1.002,576.03363,"Unknown","null",2.03587243466543
1135,6.088,151.8732,"Unknown","null",2.03187328504283
