"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
8,1.037,57.97597,"Unknown","null",0.86406237479277,-0.210792633706818,0.103945867714879,0.511510544518774,0.755187770594766
16,4.42,61.9882,"Unknown","null",0.978943637084842,-0.0307022961809604,0.826537528354663,0.962626864538734,0.262217187145132
17,1.752,61.98845,"Unknown","null",1.06854217144475,0.095643847009061,0.502883629497485,0.853359065615178,0.776634251733448
18,1.396,61.98854,"Unknown","null",0.933077076517001,-0.0999318355509633,0.424545024151508,0.808661881644041,0.366090958123719
19,9.275,61.98876,"Unknown","null",1.05521193717076,0.0775327903992569,0.639404535086035,0.906830681017458,0.27068114397588
29,3.529,78.91879,"Unknown","null",0.973575130949887,-0.0386357786367757,0.560073553618553,0.883123646875656,0.34901971891331
32,6.087,78.95862,"Unknown","null",0.910443308042477,-0.135358909373739,0.00540748036307627,0.105421062124193,0.837537463554877
34,1.223,79.9567,"Unknown","null",0.927040450825853,-0.109295803574176,0.174160339718897,0.599175480684278,0.660172757330882
35,9.549,79.95705,"Unknown","null",1.02072174065638,0.0295896261677573,0.678590360243142,0.921408636112892,0.228514217345512
36,0.987,79.95728,"Unknown","null",1.05170965108212,0.0727364700673814,0.572444603451207,0.885252422264636,0.301754914263472
37,3.529,80.91679,"Unknown","null",0.987880779414231,-0.0175911515856413,0.794950984424718,0.955905504559201,0.343112307688114
44,0.915,84.0088,"Unknown","null",1.01594963903603,0.0228288890060178,0.895173001559101,0.977716497977943,0.179677737773338
53,6.74,85.0038,"Unknown","null",1.21634691402155,0.282554758188772,0.0829468855125634,0.471822982151716,1.04075559250854
54,3.341,85.00382,"Unknown","null",0.93765508081113,-0.0928707741896879,0.344713849125844,0.752462799924197,0.457608211394255
55,2.937,85.00395,"Unknown","null",1.08832646501022,0.122111386370335,0.196984082996678,0.625696825662095,0.569091273958928
56,7.215,85.02895,"Unknown","null",1.0195910797366,0.0279906565856756,0.809913751122923,0.957922108239078,0.358848219329022
59,2.987,88.03945,"Unknown","null",1.05851477326859,0.082041404605393,0.709082388611556,0.929661797314231,0.289047078491313
60,3.643,89.02389,"no MS2: Glyceraldehyde","Monosaccharides",0.994740318690832,-0.00760814192808112,0.931490788718634,0.986139851597882,0.238395671939942
