"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Comment","Manually modified for quantification","Manually modified for annotation","Isotope tracking parent ID","Isotope tracking weight number","RT similarity","m/z similarity","Simple dot product","Weighted dot product","Reverse dot product","Matched peaks count","Matched peaks percentage","Total score","S/N average","Spectrum reference file name","MS1 isotopic spectrum","MS/MS spectrum","20251125_PST_HS_Meta_Neg_B001","20251125_PST_HS_Meta_Neg_B002","20251125_PST_HS_Meta_Neg_B003","20251125_PST_HS_Meta_Neg_B004","20251125_PST_HS_Meta_Neg_B005","20251125_PST_HS_Meta_Neg_B006","20251125_PST_HS_Meta_Neg_B007","20251125_PST_HS_Meta_Neg_B008","20251125_PST_HS_Meta_Neg_B009","20251125_PST_HS_Meta_Neg_B010","20251125_PST_HS_Meta_Neg_B011","20251125_PST_HS_Meta_Neg_B012","20251125_PST_HS_Meta_Neg_B013","20251125_PST_HS_Meta_Neg_B014","20251125_PST_HS_Meta_Neg_B015","20251125_PST_HS_Meta_Neg_B016","20251125_PST_HS_Meta_Neg_B017","20251125_PST_HS_Meta_Neg_B018","20251125_PST_HS_Meta_Neg_B019","20251125_PST_HS_Meta_Neg_B020","20251125_PST_HS_Meta_Neg_B021","20251125_PST_HS_Meta_Neg_B022","20251125_PST_HS_Meta_Neg_B023","20251125_PST_HS_Meta_Neg_B024","20251125_PST_HS_Meta_Neg_B025","20251125_PST_HS_Meta_Neg_B026","20251125_PST_HS_Meta_Neg_B027","20251125_PST_HS_Meta_Neg_B028","20251125_PST_HS_Meta_Neg_B029","20251125_PST_HS_Meta_Neg_B030","20251125_PST_HS_Meta_Neg_B031","20251125_PST_HS_Meta_Neg_B032","20251125_PST_HS_Meta_Neg_B033","20251125_PST_HS_Meta_Neg_B034","20251125_PST_HS_Meta_Neg_B035","20251125_PST_HS_Meta_Neg_B036","20251125_PST_HS_Meta_Neg_B037","20251125_PST_HS_Meta_Neg_B038","20251125_PST_HS_Meta_Neg_B039","20251125_PST_HS_Meta_Neg_B040","20251125_PST_HS_Meta_Neg_B041","20251125_PST_HS_Meta_Neg_B042","20251125_PST_HS_Meta_Neg_B043","20251125_PST_HS_Meta_Neg_B044","20251125_PST_HS_Meta_Neg_B045","20251125_PST_HS_Meta_Neg_B046","20251125_PST_HS_Meta_Neg_B047","20251125_PST_HS_Meta_Neg_B048","20251125_PST_HS_Meta_Neg_B049","20251125_PST_HS_Meta_Neg_B050","20251125_PST_HS_Meta_Neg_B051","20251125_PST_HS_Meta_Neg_B052","20251125_PST_HS_Meta_Neg_B053","20251125_PST_HS_Meta_Neg_B054","20251125_PST_HS_Meta_Neg_B058","20251125_PST_HS_Meta_Neg_B059","20251125_PST_HS_Meta_Neg_B060","20251125_PST_HS_Meta_Neg_B061","20251125_PST_HS_Meta_Neg_B062","20251125_PST_HS_Meta_Neg_B063","20251125_PST_HS_Meta_Neg_B064","20251125_PST_HS_Meta_Neg_B065","20251125_PST_HS_Meta_Neg_B066","20251125_PST_HS_Meta_Neg_B067","20251125_PST_HS_Meta_Neg_B068","20251125_PST_HS_Meta_Neg_B069","20251125_PST_HS_Meta_Neg_B070","20251125_PST_HS_Meta_Neg_B071","20251125_PST_HS_Meta_Neg_B072","20251125_PST_HS_Meta_Neg_B073","20251125_PST_HS_Meta_Neg_B074","20251125_PST_HS_Meta_Neg_B075","20251125_PST_HS_Meta_Neg_B076","20251125_PST_HS_Meta_Neg_B077","20251125_PST_HS_Meta_Neg_B078","20251125_PST_HS_Meta_Neg_B115","20251125_PST_HS_Meta_Neg_B116","20251125_PST_HS_Meta_Neg_B118","20251125_PST_HS_Meta_Neg_B119","20251125_PST_HS_Meta_Neg_B120","20251125_PST_HS_Meta_Neg_B121","20251125_PST_HS_Meta_Neg_B122","20251125_PST_HS_Meta_Neg_B123","20251125_PST_HS_Meta_Neg_B124","20251125_PST_HS_Meta_Neg_B125","20251125_PST_HS_Meta_Neg_B126","20251125_PST_HS_Meta_Neg_B127","20251125_PST_HS_Meta_Neg_B128","20251125_PST_HS_Meta_Neg_B129","20251125_PST_HS_Meta_Neg_B130","20251125_PST_HS_Meta_Neg_B131","20251125_PST_HS_Meta_Neg_B132","20251125_PST_HS_Meta_Neg_B133","20251125_PST_HS_Meta_Neg_B134","20251125_PST_HS_Meta_Neg_B135","20251125_PST_HS_Meta_Neg_BK15_01","20251125_PST_HS_Meta_Neg_BK15_02","20251125_PST_HS_Meta_Neg_BK15_03","20251125_PST_HS_Meta_Neg_BK15_04","20251125_PST_HS_Meta_Neg_BK15_05","20251125_PST_HS_Meta_Neg_BK15_06","20251125_PST_HS_Meta_Neg_BK15_07","20251125_PST_HS_Meta_Neg_BK15_08","20251125_PST_HS_Meta_Neg_BK15_09","20251125_PST_HS_Meta_Neg_BK15_10","20251125_PST_HS_Meta_Neg_BK16_01","20251125_PST_HS_Meta_Neg_BK16_02","20251125_PST_HS_Meta_Neg_BK16_03","20251125_PST_HS_Meta_Neg_BK16_04","20251125_PST_HS_Meta_Neg_BK16_05","20251125_PST_HS_Meta_Neg_BK16_06","20251125_PST_HS_Meta_Neg_BK16_07","20251125_PST_HS_Meta_Neg_BK16_08","20251125_PST_HS_Meta_Neg_BK16_09","20251125_PST_HS_Meta_Neg_QC01","20251125_PST_HS_Meta_Neg_QC02","20251125_PST_HS_Meta_Neg_QC03","20251125_PST_HS_Meta_Neg_QC04","20251125_PST_HS_Meta_Neg_QC05","20251125_PST_HS_Meta_Neg_QC06","20251125_PST_HS_Meta_Neg_QC07","20251125_PST_HS_Meta_Neg_QC08","20251125_PST_HS_Meta_Neg_QC09","20251125_PST_HS_Meta_Neg_QC10","20251126_PST_HS_Meta_Neg_B057","20251127_PST_HS_Meta_Neg_B056","20251128_PST_HS_Meta_Neg_B055","20251129_PST_HS_Meta_Neg_B148","20251129_PST_HS_Meta_Neg_B149","20251129_PST_HS_Meta_Neg_B150","20251129_PST_HS_Meta_Neg_B151","20251129_PST_HS_Meta_Neg_B152","20251129_PST_HS_Meta_Neg_B153","20251135_PST_HS_Meta_Neg_B168","20251136_PST_HS_Meta_Neg_BK18_01","20251136_PST_HS_Meta_Neg_BK18_02","20251136_PST_HS_Meta_Neg_BK18_03","20251136_PST_HS_Meta_Neg_BK18_04","20251136_PST_HS_Meta_Neg_BK18_05","20251136_PST_HS_Meta_Neg_BK18_06","20251136_PST_HS_Meta_Neg_BK18_07","20251136_PST_HS_Meta_Neg_BK18_08","20251137_PST_HS_Meta_Neg_B079","20251137_PST_HS_Meta_Neg_B080","20251137_PST_HS_Meta_Neg_B081","20251137_PST_HS_Meta_Neg_B082","20251137_PST_HS_Meta_Neg_B083","20251137_PST_HS_Meta_Neg_B084","20251137_PST_HS_Meta_Neg_B085","20251137_PST_HS_Meta_Neg_B086","20251137_PST_HS_Meta_Neg_B087","20251146_PST_HS_Meta_Neg_B117","20251147_PST_HS_Meta_Neg_B108","20251147_PST_HS_Meta_Neg_B109","20251147_PST_HS_Meta_Neg_B110","20251147_PST_HS_Meta_Neg_B111","20251147_PST_HS_Meta_Neg_B112","20251147_PST_HS_Meta_Neg_B113","20251147_PST_HS_Meta_Neg_B114","20251154_PST_HS_Meta_Neg_B143","20251155_PST_HS_Meta_Neg_B146","20251156_PST_HS_Meta_Neg_B147","20251157_PST_HS_Meta_Neg_B136","20251157_PST_HS_Meta_Neg_B137","20251157_PST_HS_Meta_Neg_B138","20251157_PST_HS_Meta_Neg_B139","20251157_PST_HS_Meta_Neg_B140","20251157_PST_HS_Meta_Neg_B141","20251163_PST_HS_Meta_Neg_B090","20251163_PST_HS_Meta_Neg_B091","20251163_PST_HS_Meta_Neg_B092","20251163_PST_HS_Meta_Neg_B093","20251163_PST_HS_Meta_Neg_B094","20251163_PST_HS_Meta_Neg_B095","20251163_PST_HS_Meta_Neg_B096","20251163_PST_HS_Meta_Neg_B097","20251173_PST_HS_Meta_Neg_B142","20251174_PST_HS_Meta_Neg_B144","20251175_PST_HS_Meta_Neg_B145","20251176_PST_HS_Meta_Neg_BK17_01","20251176_PST_HS_Meta_Neg_BK17_02","20251176_PST_HS_Meta_Neg_BK17_03","20251176_PST_HS_Meta_Neg_BK17_04","20251176_PST_HS_Meta_Neg_BK17_05","20251177_PST_HS_Meta_Neg_B088","20251178_PST_HS_Meta_Neg_B089","20251179_PST_HS_Meta_Neg_B098","20251180_PST_HS_Meta_Neg_B099","20251180_PST_HS_Meta_Neg_B100","20251180_PST_HS_Meta_Neg_B101","20251180_PST_HS_Meta_Neg_B102","20251180_PST_HS_Meta_Neg_B103","20251180_PST_HS_Meta_Neg_B104","20251180_PST_HS_Meta_Neg_B105","20251180_PST_HS_Meta_Neg_B106","20251180_PST_HS_Meta_Neg_B107"
29,3.529,78.91879,"Unknown","[M-H]-","null",0.83,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,29,0,0,"null","null","null","null","null","null","null",16.47,"20251178_PST_HS_Meta_Neg_B089","78.91879:62637 79.92346:93 80.92813:0","null",61089,85048,63232,69526,59506,58822,53806,49064,59493,72080,57260,43652,48830,55433,45741,81771,52978,32294,36143,33308,53524,68305,45948,31904,51060,38418,29840,50682,58521,31695,35584,36936,34938,37495,37916,47123,32675,45517,40333,34450,41590,39688,33336,40041,35684,44077,32632,32090,34596,31617,35061,30750,43405,27709,26913,53346,46701,79160,49972,42799,45778,52067,137491,36337,37735,91008,60168,53735,57615,69210,54726,39165,66854,54832,49003,49092,55007,38699,50633,65214,43504,31313,52560,45365,42815,33514,47842,44146,38025,41883,48612,43554,38571,28645,56373,2156,2381,2421,1378,1814,3271,984,2184,2273,2441,1603,1385,387,1599,2337,878,2193,1282,1072,61697,58806,48711,45875,44999,42170,28793,37879,33571,29625,40408,37731,31508,30065,48421,48918,38771,28765,34533,30233,649,881,740,510,748,2128,1545,796,27896,25388,31128,30550,40379,35034,22299,34847,22307,30968,28254,26630,35986,19656,29661,48335,44154,24598,30400,25004,28164,31708,26408,25518,27446,24735,28645,35280,22280,21884,28734,25336,14928,34239,23859,20208,24582,586,990,2072,1512,1288,19747,573121,22397,21062,25165,13516,24952,19801,17980,30611,26305,13658
36,0.987,79.95728,"Unknown","[M-H]-","null",0.36,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,36,0,0,"null","null","null","null","null","null","null",8.81,"20251125_PST_HS_Meta_Neg_B066","79.95728:12643 80.96195:2696 81.96662:80","null",11115,11433,14686,8306,19454,15274,14785,13513,5250,13849,11336,14015,8277,3772,24479,9548,4386,5587,5336,6708,3743,7732,8026,7061,7159,4846,13894,14727,5804,16911,5233,6392,6895,4877,8966,10217,2692,2778,9489,14513,7090,16435,6070,7636,10627,9721,7384,15174,7783,5509,11948,2908,14056,4534,9652,3153,3511,8845,5640,4407,6833,6240,33874,5690,16871,6682,7807,8456,9016,9457,4719,12418,4734,5953,9100,9388,3767,10980,6109,10042,7652,2954,13256,9299,8024,6803,7960,17647,8864,7389,12965,14897,3500,3842,12737,2948,1539,1687,2956,2185,1918,1215,1158,2329,1450,998,1270,236,1421,1740,2052,1767,776,1071,16574,13142,14642,14113,13571,11734,9545,11299,12046,9827,5391,6932,3776,5467,7899,2166,6115,5127,6657,12217,935,1900,916,1350,681,651,1510,854,8123,2576,5387,4845,6437,8157,3235,3823,1759,4934,6354,6671,3209,6291,5375,5732,8539,17160,2900,10624,4935,6554,3788,4227,5396,13647,7398,4628,11503,8057,6671,4729,10904,2938,12451,6582,8860,658,1183,1517,1181,1417,12850,6228,6620,5898,3397,8046,16225,7206,13696,6559,8708,7165
37,3.529,80.91679,"Unknown","[M-H]-","null",0.83,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,37,0,0,"null","null","null","null","null","null","null",33.63,"20251178_PST_HS_Meta_Neg_B089","80.91679:119334 81.92145:200 82.92612:52","59.12064:18 59.47493:21 67.99728:20 68.00286:20 79.08022:33 79.50033:31 79.50950:92 79.51894:24 79.54646:20 79.55891:46 79.60087:27 79.72229:25 79.73791:22 79.95974:59 79.97984:33 80.55177:33 80.73878:47 80.79508:21 80.81511:40 80.87007:39 80.88930:20 80.91682:101178 80.93764:82 80.94724:47 80.95471:101 80.96039:86 80.96852:81 80.97863:21 80.98346:58 80.99601:43 81.00835:88 81.02915:20 81.04172:28 81.05265:22 81.06776:18 81.50394:53 81.55650:21 81.59709:53 81.73120:34 81.80060:38 81.82329:29 81.89344:24 82.01828:33 82.02695:23 82.03409:28 82.14153:24 82.20895:34 82.54214:24 82.65914:25 82.67310:23 82.91740:20 82.93269:23 83.02618:360 83.04169:29 83.17348:18 83.66978:18 83.74745:20 83.92879:55 83.98327:26 84.56081:30 84.93851:107 85.00446:57 85.03167:33 85.04274:40 85.71110:90 85.72942:65",108241,155689,112507,129141,98737,108095,100894,92364,113322,127704,104282,82023,85066,99840,85733,155268,98808,54932,65753,59801,98384,126803,82202,54792,93275,64930,53251,94489,108979,56676,64045,68211,65123,67411,64968,87038,55968,80038,69646,63506,81427,75423,61366,69978,61806,79020,63094,58915,64323,54758,63505,56460,79990,52442,50071,92942,86049,150886,87448,80314,87084,100237,177930,65977,67980,170408,105960,97914,109006,127843,104830,73606,125727,98960,94891,90793,103581,74183,88565,116191,82328,56304,96593,88883,81068,66773,88366,83938,72700,80757,92435,79896,72559,49529,105038,3667,1256,3388,628,2419,2399,1893,2292,3307,4186,2962,1839,2069,2587,1026,1492,1433,2246,2147,111373,111177,98857,84471,85658,77228,55153,68946,61205,58570,77488,69959,55312,55611,97754,88880,69022,50732,62111,50958,1590,1966,1574,765,1632,1958,1345,742,51792,49163,59354,58569,72646,65413,40879,65229,39385,56160,51712,45993,71437,36341,52404,91035,81222,45894,56657,47027,55415,57880,52038,50476,49467,42935,58163,68677,41848,40334,53596,43733,27303,62759,38199,38063,49608,1038,1450,3163,1731,2212,38373,1132170,44066,35181,46798,27124,45149,34355,32523,59991,42430,25149
85,4.417,92.02528,"Unknown","[M-H]-","null",0.74,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,85,0,0,"null","null","null","null","null","null","null",35.14,"20251125_PST_HS_Meta_Neg_B123","92.02528:29718 93.02995:1907 94.03462:447","64.00555:18 64.00919:36 65.01460:525 76.57967:22 76.97005:76 91.01176:20 91.03053:45 92.02471:1590 92.05597:30 92.92231:36 92.93066:47 93.00727:108 93.01392:27 93.02567:148 93.03424:104 93.04773:95 94.00597:107 94.03152:30 94.03982:19 94.97460:28",256877,178719,28606,146850,37960,30838,37292,30537,32898,65796,27602,27874,67502,97778,216916,23172,29083,18685,34269,38571,10723,108525,82987,91816,88450,77253,62169,73559,25280,87516,132739,42943,48698,13042,226927,207019,54996,60661,151965,56263,44751,139742,17734,74601,74225,167269,81289,161653,116928,136346,80097,19813,27955,36896,111162,104965,102551,75653,111216,57929,119103,30808,94726,59348,153684,138163,128501,86204,188052,128881,30715,12381,27283,29539,100387,71791,20792,30899,45929,95766,30066,63029,247898,47761,101611,95253,37061,32860,49511,198886,55332,154021,26190,26037,61994,5217,9679,8698,3922,3944,8685,5287,4910,12261,5015,8962,2212,6644,3334,4738,6096,5905,3736,8085,82894,79177,67937,60959,64293,59591,43616,53860,48827,48149,36563,41911,63258,72876,19385,20990,34781,73427,22816,41291,5470,4873,6364,3453,3837,3147,4479,3047,29162,16619,24409,32477,40901,13619,134714,39077,25988,55202,92741,72372,164249,113683,21435,117331,78405,34519,31647,13113,37120,8533,63548,44339,102760,16419,46454,98699,64312,61534,45104,15886,39277,9715,26527,43567,28586,5994,3464,3841,6651,4290,18918,35652,41677,10804,33349,40865,27942,24492,36517,28867,106681,7131
88,0.994,93.03427,"Unknown","[M-H]-","null",0.73,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,88,0,0,"null","null","null","null","null","null","null",21.44,"20251125_PST_HS_Meta_Neg_B015","93.03427:112054 94.03894:7608 95.04361:643","65.01243:27 65.03969:204 65.04548:86 66.18752:57 68.01383:22 70.84228:51 75.02027:38 76.96992:43 78.95992:54 79.95334:29 91.74337:30 92.02418:45 93.00037:50 93.01248:116 93.03448:4399 93.19901:21 93.47668:24 94.00731:34 94.03837:315 94.50013:44 94.54472:20 94.98249:20 95.04343:21 96.00606:30 96.04618:31 96.95991:206 97.03876:69 97.17593:20",35900,11850,28572,64414,13607,62600,76048,8974,31764,135866,54025,27448,18117,37409,223257,13027,22399,33586,20855,15899,19237,18578,41280,37853,11883,23309,76601,23622,27793,13919,7827,13508,33360,42896,10841,29861,10291,18481,19216,12347,12616,25598,13491,21364,8557,59314,13395,22051,49586,46861,39263,14212,11920,38113,15867,25265,29190,97175,54136,11113,40911,14858,12946,34106,35139,64943,22829,23854,66923,61102,32475,13385,21334,21546,110306,28557,15759,14855,10748,73963,11592,18486,23054,56487,20198,27828,10167,61397,7280,27473,89700,9919,24959,19435,9575,4984,5266,5828,2603,3877,8786,5838,4236,7844,5480,1050,2708,3093,2131,2411,1346,1816,2630,2539,55766,54149,47353,46228,41800,40094,33680,39052,36815,32198,12088,23916,9208,35260,38376,9146,45470,7765,38631,36234,1918,1855,708,1740,2436,1610,1372,3571,27152,3759,48519,12727,41659,45541,2901,17383,4158,12049,3931,30135,16456,38573,23362,40428,93077,8683,11343,24070,20228,38475,21819,20692,48053,100172,47790,22568,54484,41647,5798,54171,7002,14460,12950,34663,30855,1488,1480,2557,2256,2095,14198,49575,58033,35887,15989,51870,7659,23781,7575,10644,11916,28011
150,8.257,102.05587,"low score: N-Methylalanine","[M-H]-","null",0.71,TRUE,"7.38","102.05605","C4H9NO2","Alanine and derivatives","GDFAOVXKHJXLEI-UHFFFAOYNA-N","O=C(O)C(NC)C",520,TRUE,TRUE,FALSE,"Normalized unit: Intensity; Annotation method: MSMS_Neg_FiehnHILIC_modified_1",FALSE,FALSE,150,0,0.84,"1","0.75900000000000001","0.66200000000000003","0.86","1","0.33","1.3140000000000001",7.07,"20251125_PST_HS_Meta_Neg_B015","102.05534:13339 103.06001:738 104.06468:159","64.01744:27 100.93208:47 102.05499:794 103.07452:28 104.02962:25 104.04330:19 105.01937:83 106.03725:163 106.04298:167",23291,17863,17296,63179,13204,9034,16752,13309,19006,16416,14037,14666,26663,20275,37909,7587,15225,9940,11080,14740,6790,14809,19705,9884,13355,14206,24753,18036,18719,15253,26837,26514,17497,12732,26188,26472,9165,18018,36809,18193,16246,13886,13324,24138,19485,27978,17717,27472,15384,28014,17929,11683,26716,15859,26284,28693,27689,17203,52120,28653,23004,19086,24703,18551,26914,19846,29755,21726,43964,18828,21342,26983,20189,17062,37923,23150,14614,9257,10492,24327,46919,18068,40538,18672,26554,27552,30082,16537,19995,34686,19893,35984,18351,13401,28481,1922,2878,2815,3547,3833,2362,2075,2528,2837,2528,1223,1602,1457,1747,1472,2052,819,3211,1040,13584,15688,15643,11183,14155,9618,7670,11100,8714,7641,13041,20024,25607,17225,32461,23977,27976,48429,30502,14702,1304,3637,3137,1384,2470,1635,1394,2350,12617,12405,14815,10259,15541,14892,39259,14484,9772,6428,18286,25120,14736,15226,14520,25263,8284,27136,8653,4714,10951,14597,14453,8733,33109,11109,11999,16242,11938,13213,21098,6554,14911,6420,7365,8945,5223,1859,1512,1799,1175,609,10357,13399,7214,6599,8150,5241,8763,17032,5670,10215,14990,5789
165,1.68,103.03978,"Unknown","[M-H]-","null",0.45,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,165,0,0,"null","null","null","null","null","null","null",9,"20251125_PST_HS_Meta_Neg_B035","103.03978:33312 104.04445:1703 105.04912:767","null",17671,60166,11551,11998,10039,17721,9739,8791,6684,29922,19588,37300,24180,16732,23769,19481,9768,6890,8533,4328,25449,12214,23441,10536,16762,33322,7116,5047,4744,12237,9997,5273,15727,56705,116873,9725,4213,3290,8809,32559,14602,4670,16181,29593,4878,6289,32018,16500,6844,8521,5054,2383,4488,6606,8307,5650,13635,5221,10081,11882,3465,12500,7498,8514,6998,28885,14775,12447,22414,10816,33023,5015,43814,5398,6575,8769,10940,52583,15471,11642,13470,4400,93995,12257,4608,37908,9908,7007,36441,9182,13079,14716,18540,3471,4906,2424,1941,1346,1602,1079,928,682,639,1768,1725,1699,942,1029,872,806,1999,301,1298,1098,11952,12209,13990,13608,13714,12550,7647,11037,9480,8211,53774,26223,22843,22912,8997,16367,4283,4252,4115,2506,526,787,698,1502,916,307,766,920,3908,19837,6464,12283,12109,6770,35420,6518,7843,2250,11047,7380,9303,68720,17971,19403,3678,4180,3923,4650,2687,8718,2738,2262,3780,4653,6822,21529,3005,2834,23132,17567,12403,34190,24955,10755,2233,841,1039,495,581,900,2962,3998,10988,7674,19441,2393,3637,16057,7351,1373,2489,2217
166,2.387,103.03984,"Unknown","[M-H]-","null",0.24,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,166,0,0,"null","null","null","null","null","null","null",11.07,"20251125_PST_HS_Meta_Neg_B040","103.03984:18061 104.04451:1233 105.04918:646","null",58565,131296,111863,88775,100647,82440,88017,46488,87957,106443,111955,79653,161894,213323,229081,82637,133371,46827,68043,47131,68742,69799,126299,61526,100320,106731,81073,81947,93559,48246,68329,58141,107421,104846,198990,71147,30188,65832,90668,299174,60798,28791,169571,96602,30201,31433,67056,67698,80065,60787,66276,60206,123565,114861,51624,81106,89264,42617,144451,74866,65057,66883,142165,85778,112052,126886,82410,42079,77840,63555,60664,43769,179013,95907,97504,112977,199646,107512,128545,73401,15908,60438,159349,194348,77505,305546,68522,42942,127037,56159,62712,133037,113311,71535,209554,2798,873,1090,1718,851,2208,2348,1932,1444,1360,721,1586,1365,781,1051,1949,1269,590,1461,70528,70249,69253,60901,61824,54570,45743,37079,44453,47699,119745,60103,103545,105899,54507,91742,85486,27007,62376,48561,1188,1985,368,1002,822,854,746,775,41250,92480,78177,66715,80158,66772,93669,105229,87374,34809,64916,91725,94723,158852,67704,98841,33065,73259,71111,28003,72210,47685,46242,44904,120406,94650,48931,75894,43513,8621,127337,52721,73877,65192,79047,21723,36637,1151,1441,1564,566,878,24313,19625,55341,64575,69228,36990,40921,77040,23453,24152,50362,31221
167,8.154,104.03522,"no MS2: Serine","[M-H]-","null",0.83,FALSE,"8.18","104.03532","C3H7NO3","Serine and derivatives","MTCFGRXMJLQNBG-UHFFFAOYNA-N","O=C(O)C(N)CO",520,TRUE,TRUE,FALSE,"Normalized unit: Intensity; Annotation method: MSMS_Neg_FiehnHILIC_modified_1",FALSE,FALSE,167,0,1,"1","null","null","null","-1","-1","0.55600000000000005",23.23,"20251180_PST_HS_Meta_Neg_B102","104.03533:3971 105.04000:486 106.04467:8121","null",33036,38411,26001,37179,27977,25055,33444,34330,37075,27941,32946,41591,39167,33727,63045,23997,30776,20751,21022,13396,30219,26975,34184,16537,35214,26749,23995,37420,28372,21141,28741,24102,23575,22679,37720,37951,23087,19971,35266,24004,21143,19011,29664,27833,32898,28427,32439,33496,25935,30160,23336,26686,30299,27624,35397,37902,34257,34613,33606,38595,37664,30174,35814,31948,37705,41399,36374,26618,40253,38474,38410,33784,37117,34757,45516,35476,27843,25238,23962,36341,43755,20736,47224,25463,30389,23905,28445,19335,26522,33030,27394,39615,33320,21237,29859,2809,3059,5644,5148,5333,2407,4333,3904,5477,4900,5206,4240,4096,3250,5559,3113,3841,3914,2824,20012,23687,21258,17158,22209,18450,11669,17605,14127,14914,29721,26248,34150,24121,39652,36564,30027,32990,31500,16898,2838,993,3469,3055,2892,2651,2862,4422,17227,22017,21754,19543,24146,23997,37310,18062,21174,13250,28611,26094,22823,26804,17335,28901,23396,32825,17989,13922,16799,22602,20629,18419,24715,17724,25165,19954,24595,17140,28156,18038,17251,12825,11247,16400,10966,4156,2346,2416,2083,2285,11796,14181,14327,11454,11906,11570,10414,20680,11232,11255,17237,9296
230,0.985,107.04973,"Unknown","[M-H]-","null",0.59,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"Normalized unit: Intensity",FALSE,FALSE,230,0,0,"null","null","null","null","null","null","null",17.14,"20251154_PST_HS_Meta_Neg_B143","107.04985:37134 108.05452:3184 109.05919:462","61.98499:20 64.00906:53 64.98042:33 65.01565:135 67.03100:150 68.01366:31 68.03011:20 69.01398:18 79.03161:35 79.95406:23 81.04424:27 81.05031:31 105.96017:159 106.04087:622 106.04814:295 107.03160:268 107.04121:54 107.06079:25 108.05449:30 108.94452:20 109.00053:23 109.03246:24 109.04139:288 109.99450:198 110.00145:154 110.02427:59 110.03455:48 110.04666:37 110.53184:35 111.01767:20 112.01439:23",26932,57908,74675,16643,110300,64229,42743,84455,14241,40379,42271,68665,25914,4705,55981,46430,7258,6506,13022,21907,4451,33639,25190,6352,38273,17573,35794,95084,12051,97629,27574,31573,24153,5366,49510,43199,10314,8659,39405,77353,31517,98782,34661,26788,64455,28012,20364,80966,18390,9243,56864,11748,80995,22204,61981,3081,5930,2248,5563,17361,8617,8627,20129,12388,65119,5150,33658,32628,20846,42571,9422,75797,9208,27730,9080,38000,12098,64096,31783,19433,34236,16461,72650,26023,33462,30501,43401,93595,50224,22692,31516,95708,13909,8640,65963,4037,9075,7927,6441,9345,3818,3441,3642,6821,6119,6038,10432,7991,4496,5244,4680,4676,8521,15259,63640,50253,42523,58318,54422,47854,44910,55946,45306,47476,18816,24588,21281,16522,37125,6586,10825,18589,19942,63866,7395,23656,16763,5293,5938,1611,3063,4761,28855,12751,8808,22993,21856,32841,24166,18741,9289,21581,33641,26838,13567,13984,25610,13940,7156,95626,17808,26789,21687,15121,5524,18585,6429,34016,14804,10782,34463,22089,39767,5548,78965,8108,54499,13463,33374,4897,7708,5020,4646,4844,70255,14227,4355,21271,9327,19251,97484,23005,78229,37922,58739,33534
