"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
1753,6.276,172.83076,"Unknown","null",0.968535812682113,-0.0461226998289366,0.559997514793322,0.844943246702291,0.31220773320423
1761,1.035,172.89243,"Unknown","null",1.32945644870553,0.410836517123613,0.029529513224977,0.275824109467051,1.67509267671011
1764,6.092,172.95677,"Unknown","null",1.00908905415102,0.0130535008195558,0.676426528051373,0.893781023399851,0.527274897744679
1765,0.994,172.99133,"Unknown","null",1.06782753695948,0.0946786585752903,0.681632830820209,0.893905728774682,0.29953424040281
1767,2.494,173.0426,"Unknown","null",1.02238385652798,0.0319369613790563,0.696642786960421,0.904502591681672,0.174610570781766
1772,7.771,173.09198,"low score: Gly-Val","Dipeptides",1.18561801218916,0.245639270687041,0.0488332807140979,0.355140331032698,1.22453286736792
1773,7.447,173.09253,"low score: Gly-Val","Dipeptides",1.0400161985127,0.056605998877858,0.748589046373375,0.921673318369906,0.283647319544649
1775,9.028,173.10326,"Arginine","L-alpha-amino acids",0.983517936432158,-0.0239767316913699,0.826150432996147,0.948086973700902,0.541156417232425
1777,0.993,173.12334,"Unknown","null",0.973037931251988,-0.0394320492206415,0.923064554602567,0.979077343402084,0.16403823750059
1779,3.524,173.81822,"Unknown","null",1.06976861515923,0.0972987836720698,0.114576325771931,0.494637692561473,0.589965141123873
1786,3.403,173.96123,"Unknown","null",1.15162796251334,0.203674724310588,0.238922132282698,0.60674448036787,0.767146986222771
1795,8.324,174.08757,"low score: Citrulline","L-alpha-amino acids",1.02359980834026,0.0336517823585236,0.707106115780604,0.906732585241906,0.330328371492377
1807,9.547,174.9364,"Unknown","null",0.999989022287237,-1.58375786938336e-05,0.99982570208545,0.99982570208545,0.027038592314954
1827,3.452,176.81628,"Unknown","null",1.07886001696181,0.109507686015718,0.480700445363497,0.801346141211094,0.989773808491167
1829,3.545,176.8165,"Unknown","null",1.01437275973621,0.0205879085541234,0.893387859606656,0.973291096909272,1.35521831913343
1834,1.888,176.8362,"Unknown","null",1.01786014927344,0.0255393533490054,0.882788977599104,0.97065236478351,0.334123340794167
1838,6.097,176.8573,"Unknown","null",0.924183153434989,-0.11374930345402,0.0232132740961173,0.245174827820829,0.953349364426028
1840,9.547,176.91643,"Unknown","null",1.0826308163543,0.114541359088687,0.161140120371225,0.53622928298102,0.653945402428196
1882,6.229,177.90269,"Unknown","null",1.5701201430461,0.65087495602466,5.01634738762205e-06,0.000428396066902923,2.68508942433805
1904,2.504,178.04961,"Unknown","null",1.23574726391325,0.305383712188259,0.302554057864718,0.670373668612041,0.896317497970721
1906,3.431,178.81352,"Unknown","null",0.911522629378413,-0.133649621961666,0.561229351031948,0.845385244969665,0.863931607104281
1912,1.827,178.83273,"Unknown","null",1.07503976336997,0.104390022936332,0.523406906441268,0.82744252133532,0.660024634615721
1913,1.776,178.83319,"Unknown","null",1.05906853568392,0.0827959537230285,0.560738919987001,0.845385244969665,0.529446039858768
1916,3.531,178.84341,"Unknown","null",1.33870225521421,0.42083512220691,2.79202025020373e-07,4.32836559701764e-05,2.09709900327439
1917,6.092,178.85735,"Unknown","null",0.997871037140298,-0.00307471830304529,0.932067458141352,0.980238082529908,0.400407335785207
1932,7.212,179.05576,"low score: Nicotinoylglycine","N-acyl-alpha amino acids",0.926848046999598,-0.109595260685332,0.6391300678786,0.881568884581974,0.424275539605624
1933,1.354,179.05685,"Theophylline","Xanthines",1.14538021405865,0.195826586866184,0.381469748751474,0.732183657568466,0.666065216628001
1940,1.197,179.88124,"Unknown","null",0.994004328453542,-0.00867596078102473,0.950205589752081,0.985694733568994,0.547395523425584
1943,9.548,179.96898,"Unknown","null",1.94883356809642,0.962610888577096,9.12959052650516e-08,2.57249836458996e-05,3.08820912575186
1952,7.197,180.06047,"no MS2: 3-Amino-3-(4-hydroxyphenyl)propionic acid","Beta amino acids and derivatives",1.15450703470808,0.207276963850479,0.00774020084095601,0.136554986506015,1.27742659428393
1954,3.46,180.81216,"Unknown","null",0.965349922946764,-0.050876105260631,0.730646944086045,0.916122872835315,1.07021586699385
1956,1.851,180.83018,"Unknown","null",1.05497552083848,0.0772095236958208,0.655591676658537,0.887081720929094,0.464788313063124
1957,3.533,180.83942,"Unknown","null",1.33988302909416,0.422107059853502,4.36097134858013e-07,5.66736667865478e-05,2.08826621561263
1958,6.092,180.85841,"Unknown","null",0.993516431489937,-0.00938426688598071,0.77915289256211,0.930792951499577,0.469828687456862
1991,3.155,181.04993,"low score: Homovanillic acid","Methoxyphenols",1.22189089919474,0.28911547483138,0.133754621417411,0.514940735912111,1.06850499579386
2002,5.725,182.03044,"Unknown","null",1.03903207628044,0.0552401928142192,0.455774302481156,0.783923685012507,0.444300454244335
2003,5.422,182.0312,"Unknown","null",1.00382723845379,0.00551099869864657,0.950438593010215,0.985694733568994,0.0894723058788482
2005,2.38,182.0451,"4-Pyridoxic acid","Pyridinecarboxylic acids",1.05375238739708,0.0755358997624036,0.815385149323012,0.944076729084986,0.236834280460871
2006,2.074,182.04561,"4-Pyridoxic acid","Pyridinecarboxylic acids",1.20809370314365,0.272732358485721,0.401595343145983,0.741694809898152,0.907503195891973
2013,3.531,182.82452,"Unknown","null",1.06536992139985,0.0913544549624774,0.360457905719059,0.71405090511318,0.422454643432539
